C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/09/15,02:00:00,0000000312795536,,0000000312795535
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",1,7693
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",2,7515
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",3,7318
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",4,7116
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",5,6832
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",6,6607
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",7,6486
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",8,6380
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",9,6358
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",10,6374
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",11,6520
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",12,6679
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",13,6912
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",14,7111
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",15,7170
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",16,7257
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",17,7289
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",18,7247
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",19,7182
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",20,7036
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",21,6908
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",22,6742
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",23,6599
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",24,6470
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",25,6414
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",26,6325
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",27,6270
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",28,6237
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",29,6278
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",30,6362
D,DEMAND,HISTORIC,1,NSW1,"2019/09/14 00:00:00",31,6469
