C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/11/13,02:00:00,0000000315201730,,0000000315201729
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",1,6946
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",2,6784
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",3,6486
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",4,6281
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",5,6127
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",6,6087
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",7,6095
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",8,6158
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",9,6359
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",10,6452
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",11,6822
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",12,7191
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",13,7366
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",14,7461
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",15,7473
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",16,7417
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",17,7476
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",18,7513
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",19,7616
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",20,7705
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",21,7770
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",22,7937
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",23,7968
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",24,8104
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",25,8277
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",26,8425
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",27,8595
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",28,8838
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",29,9106
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",30,9399
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",31,9635
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",32,9894
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",33,10096
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",34,10210
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",35,10108
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",36,9946
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",37,9693
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",38,9463
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",39,9196
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",40,8894
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",41,8463
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",42,8062
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",43,7787
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",44,7599
D,DEMAND,HISTORIC,1,NSW1,"2019/11/12 00:00:00",45,7459
