C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/06/19,02:00:01,0000000309294793,,0000000309294792
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",1,8181
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",2,8005
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",3,7818
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",4,7590
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",5,7262
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",6,7006
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",7,6836
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",8,6763
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",9,6764
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",10,6901
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",11,7240
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",12,7664
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",13,8442
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",14,9131
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",15,9599
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",16,9846
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",17,9760
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",18,9574
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",19,9421
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",20,9213
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",21,9029
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",22,8838
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",23,8671
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",24,8583
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",25,8461
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",26,8438
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",27,8492
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",28,8468
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",29,8516
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",30,8560
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",31,8618
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",32,8829
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",33,9203
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",34,9581
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",35,10108
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",36,10548
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",37,10639
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",38,10569
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",39,10386
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",40,10172
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",41,9946
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",42,9697
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",43,9424
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",44,9084
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",45,8928
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",46,8605
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",47,8432
D,DEMAND,HISTORIC,1,NSW1,"2019/06/18 00:00:00",48,8327
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",1,5625
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",2,5469
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",3,5351
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",4,5263
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",5,5211
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",6,5190
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",7,5180
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",8,5217
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",9,5301
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",10,5450
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",11,5702
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",12,6030
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",13,6533
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",14,6972
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",15,7210
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",16,7147
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",17,6833
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",18,6463
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",19,6131
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",20,5891
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",21,5696
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",22,5585
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",23,5456
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",24,5397
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",25,5389
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",26,5408
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",27,5493
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",28,5565
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",29,5706
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",30,5840
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",31,6048
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",32,6257
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",33,6536
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",34,6880
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",35,7244
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",36,7544
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",37,7633
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",38,7637
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",39,7528
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",40,7446
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",41,7345
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",42,7161
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",43,6949
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",44,6736
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",45,6544
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",46,6394
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",47,6166
D,DEMAND,HISTORIC,1,QLD1,"2019/06/18 00:00:00",48,5887
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",1,1481
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",2,1441
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",3,1343
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",4,1196
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",5,1151
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",6,1144
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",7,1083
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",8,1049
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",9,1047
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",10,1053
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",11,1047
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",12,1112
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",13,1198
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",14,1289
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",15,1389
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",16,1557
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",17,1669
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",18,1637
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",19,1551
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",20,1486
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",21,1362
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",22,1272
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",23,1221
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",24,1229
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",25,1248
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",26,1215
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",27,1195
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",28,1189
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",29,1191
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",30,1235
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",31,1262
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",32,1320
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",33,1442
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",34,1565
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",35,1744
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",36,1955
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",37,2124
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",38,2199
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",39,2210
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",40,2160
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",41,2130
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",42,2093
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",43,2049
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",44,1947
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",45,1856
D,DEMAND,HISTORIC,1,SA1,"2019/06/18 00:00:00",46,1725
