C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/07/09,02:00:01,0000000310097139,,0000000310097138
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",1,7561
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",2,7406
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",3,7214
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",4,7028
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",5,6812
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",6,6627
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",7,6539
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",8,6500
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",9,6533
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",10,6641
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",11,6970
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",12,7351
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",13,7999
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",14,8543
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",15,8953
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",16,9361
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",17,9570
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",18,9648
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",19,9582
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",20,9402
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",21,9222
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",22,9034
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",23,8776
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",24,8663
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",25,8547
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",26,8517
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",27,8504
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",28,8551
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",29,8495
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",30,8479
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",31,8470
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",32,8646
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",33,8877
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",34,9260
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",35,9748
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",36,10255
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",37,10387
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",38,10269
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",39,10097
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",40,9910
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",41,9749
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",42,9502
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",43,9313
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",44,9013
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",45,8898
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",46,8646
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",47,8542
D,DEMAND,HISTORIC,1,NSW1,"2019/07/08 00:00:00",48,8414
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",1,5422
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",2,5286
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",3,5181
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",4,5104
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",5,5077
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",6,5027
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",7,4998
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",8,5021
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",9,5104
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",10,5213
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",11,5385
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",12,5594
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",13,5930
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",14,6240
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",15,6544
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",16,6608
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",17,6630
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",18,6561
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",19,6449
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",20,6276
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",21,6092
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",22,5982
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",23,5974
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",24,6011
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",25,6121
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",26,6191
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",27,6132
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",28,6092
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",29,6127
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",30,6216
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",31,6285
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",32,6369
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",33,6574
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",34,6859
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",35,7153
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",36,7436
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",37,7458
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",38,7421
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",39,7254
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",40,7125
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",41,7053
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",42,6840
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",43,6650
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",44,6476
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",45,6317
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",46,6180
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",47,5992
D,DEMAND,HISTORIC,1,QLD1,"2019/07/08 00:00:00",48,5745
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",1,1409
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",2,1358
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",3,1294
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",4,1223
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",5,1198
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",6,1191
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",7,1166
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",8,1140
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",9,1122
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",10,1119
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",11,1136
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",12,1191
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",13,1254
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",14,1372
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",15,1476
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",16,1575
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",17,1689
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",18,1731
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",19,1726
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",20,1691
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",21,1632
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",22,1581
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",23,1528
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",24,1428
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",25,1408
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",26,1351
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",27,1297
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",28,1281
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",29,1273
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",30,1258
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",31,1268
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",32,1309
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",33,1351
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",34,1456
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",35,1615
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",36,1797
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",37,1981
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",38,2062
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",39,2038
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",40,2006
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",41,1977
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",42,1945
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",43,1899
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",44,1836
D,DEMAND,HISTORIC,1,SA1,"2019/07/08 00:00:00",45,1718
