C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/12/01,02:00:00,0000000315910611,,0000000315910610
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",1,7273
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",2,7001
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",3,6711
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",4,6485
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",5,6321
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",6,6200
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",7,6152
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",8,6167
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",9,6256
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",10,6291
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",11,6457
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",12,6653
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",13,6823
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",14,7049
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",15,7307
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",16,7560
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",17,7723
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",18,7651
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",19,7503
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",20,7410
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",21,7643
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",22,7494
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",23,7372
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",24,7315
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",25,7286
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",26,7327
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",27,7275
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",28,7120
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",29,6929
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",30,6974
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",31,7128
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",32,7346
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",33,7350
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",34,7494
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",35,7546
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",36,7568
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",37,7566
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",38,7595
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",39,7694
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",40,7688
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",41,7628
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",42,7489
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",43,7403
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",44,7332
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",45,7245
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",46,7081
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",47,6918
D,DEMAND,HISTORIC,1,NSW1,"2019/11/30 00:00:00",48,6795
D,DEMAND,HISTORIC,1,QLD1,"2019/11/30 00:00:00",1,6070
D,DEMAND,HISTORIC,1,QLD1,"2019/11/30 00:00:00",2,5924
D,DEMAND,HISTORIC,1,QLD1,"2019/11/30 00:00:00",3,5824
D,DEMAND,HISTORIC,1,QLD1,"2019/11/30 00:00:00",4,5759
D,DEMAND,HISTORIC,1,QLD1,"2019/11/30 00:00:00",5,5719
D,DEMAND,HISTORIC,1,QLD1,"2019/11/30 00:00:00",6,5667
D,DEMAND,HISTORIC,1,QLD1,"2019/11/30 00:00:00",7,5625
D,DEMAND,HISTORIC,1,QLD1,"2019/11/30 00:00:00",8,5621
