C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2018/12/27,02:00:01,0000000302624962,,0000000302624961
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",1,6647
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",2,6444
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",3,6189
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",4,5981
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",5,5829
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",6,5726
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",7,5693
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",8,5697
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",9,5733
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",10,5747
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",11,5858
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",12,5938
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",13,6083
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",14,6235
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",15,6424
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",16,6579
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",17,6762
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",18,6912
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",19,7098
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",20,7270
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",21,7411
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",22,7549
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",23,7690
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",24,7777
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",25,7901
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",26,8067
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",27,8200
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",28,8336
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",29,8501
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",30,8696
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",31,8874
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",32,9100
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",33,9299
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",34,9479
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",35,9494
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",36,9490
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",37,9366
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",38,9164
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",39,8997
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",40,8980
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",41,8794
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",42,8463
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",43,8240
D,DEMAND,HISTORIC,1,NSW1,"2018/12/26 00:00:00",44,8023
