C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/07/26,02:00:01,0000000310777844,,0000000310777843
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",1,8464
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",2,8283
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",3,8115
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",4,7875
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",5,7590
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",6,7355
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",7,7148
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",8,7114
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",9,7135
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",10,7261
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",11,7606
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",12,8061
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",13,8908
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",14,9711
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",15,10230
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",16,10466
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",17,10234
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",18,9784
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",19,9487
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",20,9194
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",21,8964
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",22,8675
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",23,8411
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",24,8211
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",25,8019
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",26,7896
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",27,7811
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",28,7823
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",29,7850
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",30,7922
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",31,8042
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",32,8213
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",33,8541
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",34,9000
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",35,9637
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",36,10370
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",37,10599
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",38,10622
D,DEMAND,HISTORIC,1,NSW1,"2019/07/25 00:00:00",39,10504
