C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/12/27,02:00:01,0000000316978821,,0000000316978820
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",1,6554
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",2,6340
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",3,6082
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",4,5885
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",5,5742
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",6,5685
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",7,5669
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",8,5663
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",9,5710
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",10,5714
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",11,5784
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",12,5842
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",13,5938
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",14,6074
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",15,6216
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",16,6340
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",17,6441
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",18,6500
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",19,6554
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",20,6621
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",21,6701
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",22,6766
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",23,6842
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",24,6960
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",25,7070
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",26,7188
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",27,7336
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",28,7470
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",29,7642
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",30,7792
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",31,7992
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",32,8221
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",33,8375
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",34,8498
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",35,8509
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",36,8532
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",37,8411
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",38,8300
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",39,8251
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",40,8214
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",41,8026
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",42,7813
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",43,7701
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",44,7518
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",45,7440
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",46,7253
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",47,7058
D,DEMAND,HISTORIC,1,NSW1,"2019/12/26 00:00:00",48,6906
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",1,5511
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",2,5383
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",3,5312
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",4,5255
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",5,5218
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",6,5174
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",7,5164
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",8,5144
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",9,5150
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",10,5156
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",11,5154
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",12,5138
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",13,5144
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",14,5149
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",15,5203
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",16,5289
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",17,5378
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",18,5376
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",19,5397
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",20,5360
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",21,5406
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",22,5259
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",23,5046
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",24,5053
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",25,5090
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",26,5128
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",27,5186
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",28,5295
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",29,5388
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",30,5542
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",31,5719
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",32,5896
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",33,6114
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",34,6336
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",35,6478
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",36,6600
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",37,6622
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",38,6743
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",39,6847
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",40,6843
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",41,6854
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",42,6703
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",43,6601
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",44,6480
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",45,6355
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",46,6262
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",47,6056
D,DEMAND,HISTORIC,1,QLD1,"2019/12/26 00:00:00",48,5832
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",1,1361
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",2,1298
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",3,1218
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",4,1175
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",5,1146
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",6,1144
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",7,1135
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",8,1122
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",9,1116
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",10,1137
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",11,1145
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",12,1148
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",13,1126
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",14,1120
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",15,1087
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",16,1023
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",17,959
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",18,927
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",19,895
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",20,874
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",21,822
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",22,824
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",23,837
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",24,845
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",25,838
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",26,862
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",27,908
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",28,973
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",29,1037
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",30,1121
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",31,1214
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",32,1309
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",33,1392
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",34,1460
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",35,1571
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",36,1568
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",37,1655
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",38,1697
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",39,1659
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",40,1600
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",41,1558
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",42,1519
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",43,1463
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",44,1420
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",45,1367
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",46,1362
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",47,1348
D,DEMAND,HISTORIC,1,SA1,"2019/12/26 00:00:00",48,1496
D,DEMAND,HISTORIC,1,TAS1,"2019/12/26 00:00:00",1,989
D,DEMAND,HISTORIC,1,TAS1,"2019/12/26 00:00:00",2,987
