C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/08/07,02:00:01,0000000311248880,,0000000311248879
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",1,8391
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",2,8181
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",3,8005
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",4,7779
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",5,7510
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",6,7252
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",7,7112
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",8,7023
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",9,7067
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",10,7185
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",11,7573
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",12,8042
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",13,8908
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",14,9758
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",15,10258
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",16,10471
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",17,10239
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",18,9746
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",19,9456
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",20,9108
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",21,8798
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",22,8470
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",23,8160
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",24,7934
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",25,7779
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",26,7654
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",27,7579
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",28,7528
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",29,7572
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",30,7668
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",31,7735
D,DEMAND,HISTORIC,1,NSW1,"2019/08/06 00:00:00",32,7985
