,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,443799.19999999995,356931.69999999995,200324.0717087984,132086.0717087984
1,2018-12-02,92708.75,71809.5,28.4,410550.4,317841.65,200327.42961782217,128517.92961782217
2,2018-12-03,96971.75,63622.25,28.0,404768.0,307796.25,200327.42961782217,136705.17961782217
3,2018-12-04,98099.5,60531.0,17.5,252979.99999999997,154880.49999999997,200327.42961782217,139796.42961782217
4,2018-12-05,90492.25,58917.25,19.2,277555.2,187062.95,200327.42961782217,141410.17961782217
5,2018-12-06,86169.25,58052.25,23.1,333933.6,247764.34999999998,200327.42961782217,142275.17961782217
6,2018-12-07,86568.0,56718.5,13.4,193710.40000000002,107142.40000000002,200327.42961782217,143608.92961782217
7,2018-12-08,80473.0,56425.75,12.5,180700.0,100227.0,200327.42961782217,143901.67961782217
8,2018-12-09,77873.0,56749.75,22.0,318032.0,240159.0,200327.42961782217,143577.67961782217
9,2018-12-10,90045.5,59963.75,28.9,417778.4,327732.9,200327.42961782217,140363.67961782217
10,2018-12-11,91503.25,61133.0,26.9,388866.4,297363.15,200327.42961782217,139194.42961782217
11,2018-12-12,91400.0,61864.0,30.3,438016.80000000005,346616.80000000005,200327.42961782217,138463.42961782217
12,2018-12-13,92642.0,62083.0,25.6,370073.6,277431.6,200327.42961782217,138244.42961782217
13,2018-12-14,97003.5,62790.25,21.7,313695.19999999995,216691.69999999995,200327.42961782217,137537.17961782217
14,2018-12-15,89952.25,61096.75,23.9,345498.4,255546.15000000002,200327.42961782217,139230.67961782217
15,2018-12-16,87906.5,58551.25,0.5,7227.999999999999,-80678.5,58552.17961782217,0.9296178221702576
16,2018-12-17,94128.0,62123.25,18.8,271772.8,177644.8,177645.72961782216,115522.47961782216
17,2018-12-18,95329.5,64158.5,22.1,319477.6,224148.09999999998,200327.42961782217,136168.92961782217
18,2018-12-19,98136.25,64608.75,27.0,390312.0,292175.75,200327.42961782217,135718.67961782217
19,2018-12-20,100899.0,67143.5,31.2,451027.19999999995,350128.19999999995,200327.42961782217,133183.92961782217
20,2018-12-21,106394.25,65788.0,29.8,430788.80000000005,324394.55000000005,200327.42961782217,134539.42961782217
21,2018-12-22,94985.0,59747.25,20.9,302130.39999999997,207145.39999999997,200327.42961782217,140580.17961782217
22,2018-12-23,77794.25,57811.25,28.1,406213.6,328419.35,200327.42961782217,142516.17961782217
23,2018-12-24,80218.0,53704.25,25.7,371519.19999999995,291301.19999999995,200327.42961782217,146623.17961782217
24,2018-12-25,69640.25,51908.0,26.4,381638.4,311998.15,200327.42961782217,148419.42961782217
25,2018-12-26,71656.25,55788.75,29.5,426452.0,354795.75,200327.42961782217,144538.67961782217
26,2018-12-27,81049.75,58629.5,29.7,429343.19999999995,348293.44999999995,200327.42961782217,141697.92961782217
27,2018-12-28,83314.25,58633.0,28.6,413441.6,330127.35,200327.42961782217,141694.42961782217
28,2018-12-29,80233.5,59632.75,29.8,430788.80000000005,350555.30000000005,200327.42961782217,140694.67961782217
29,2018-12-30,82141.0,59751.0,27.9,403322.4,321181.4,200327.42961782217,140576.42961782217
30,2018-12-31,86378.75,59647.5,28.4,410550.4,324171.65,200327.42961782217,140679.92961782217
31,2019-01-01,81552.25,59093.75,30.3,438016.80000000005,356464.55000000005,200327.42961782217,141233.67961782217
32,2019-01-02,89217.25,61073.25,28.3,409104.80000000005,319887.55000000005,200327.42961782217,139254.17961782217
33,2019-01-03,90541.75,62844.5,18.8,271772.8,181231.05,200327.42961782217,137482.92961782217
34,2019-01-04,90777.5,62004.25,28.9,417778.4,327000.9,200327.42961782217,138323.17961782217
35,2019-01-05,86080.0,61238.0,26.4,381638.4,295558.4,200327.42961782217,139089.42961782217
36,2019-01-06,85484.0,61776.25,24.7,357063.19999999995,271579.19999999995,200327.42961782217,138551.17961782217
37,2019-01-07,95019.75,61487.0,13.6,196601.59999999998,101581.84999999998,200327.42961782217,138840.42961782217
38,2019-01-08,89575.0,64452.0,16.7,241415.2,151840.2,200327.42961782217,135875.42961782217
39,2019-01-09,92187.25,65506.0,14.8,213948.8,121761.54999999999,200327.42961782217,134821.42961782217
40,2019-01-10,91252.0,65098.0,19.4,280446.4,189194.40000000002,200327.42961782217,135229.42961782217
41,2019-01-11,89531.0,63118.5,27.9,403322.4,313791.4,200327.42961782217,137208.92961782217
42,2019-01-12,79989.25,62237.25,29.8,430788.80000000005,350799.55000000005,200327.42961782217,138090.17961782217
43,2019-01-13,80440.25,63208.0,27.7,400431.19999999995,319990.94999999995,200327.42961782217,137119.42961782217
44,2019-01-14,91596.75,65605.25,28.6,413441.6,321844.85,200327.42961782217,134722.17961782217
45,2019-01-15,93123.75,66572.25,27.9,403322.4,310198.65,200327.42961782217,133755.17961782217
46,2019-01-16,94882.25,67570.25,30.9,446690.4,351808.15,200327.42961782217,132757.17961782217
47,2019-01-17,94225.25,67121.25,28.5,411996.0,317770.75,200327.42961782217,133206.17961782217
48,2019-01-18,94015.0,66800.0,27.5,397540.0,303525.0,200327.42961782217,133527.42961782217
49,2019-01-19,87321.0,66212.75,26.2,378747.19999999995,291426.19999999995,200327.42961782217,134114.67961782217
50,2019-01-20,85907.75,67018.5,27.5,397540.0,311632.25,200327.42961782217,133308.92961782217
51,2019-01-21,98492.25,68412.25,26.1,377301.6,278809.35,200327.42961782217,131915.17961782217
52,2019-01-22,98294.5,69475.25,26.4,381638.4,283343.9,200327.42961782217,130852.17961782217
53,2019-01-23,100130.75,69552.75,28.2,407659.19999999995,307528.44999999995,200327.42961782217,130774.67961782217
54,2019-01-24,100592.0,71250.0,29.4,425006.4,324414.4,200327.42961782217,129077.42961782217
55,2019-01-25,101573.25,69662.5,25.2,364291.19999999995,262717.94999999995,200327.42961782217,130664.92961782217
56,2019-01-26,88296.75,65487.25,26.6,384529.6,296232.85,200327.42961782217,134840.17961782217
57,2019-01-27,84695.75,65877.5,29.7,429343.19999999995,344647.44999999995,200327.42961782217,134449.92961782217
58,2019-01-28,88108.0,67236.75,28.9,417778.4,329670.4,200327.42961782217,133090.67961782217
59,2019-01-29,97558.75,68190.75,26.6,384529.6,286970.85,200327.42961782217,132136.67961782217
60,2019-01-30,98011.0,68129.5,25.2,364291.19999999995,266280.19999999995,200327.42961782217,132197.92961782217
61,2019-01-31,98018.5,68770.75,26.3,380192.80000000005,282174.30000000005,200327.42961782217,131556.67961782217
62,2019-02-01,95425.0,65947.5,25.0,361400.0,265975.0,200327.42961782217,134379.92961782217
63,2019-02-02,84781.25,63197.75,24.1,348389.6,263608.35,200327.42961782217,137129.67961782217
64,2019-02-03,81762.25,62104.25,19.7,284783.2,203020.95,200327.42961782217,138223.17961782217
65,2019-02-04,90649.5,63814.0,22.6,326705.6,236056.09999999998,200327.42961782217,136513.42961782217
66,2019-02-05,90619.0,64366.25,19.3,279000.8,188381.8,200327.42961782217,135961.17961782217
67,2019-02-06,91490.5,64318.0,19.6,283337.6,191847.09999999998,200327.42961782217,136009.42961782217
68,2019-02-07,90950.25,64637.0,17.5,252979.99999999997,162029.74999999997,200327.42961782217,135690.42961782217
69,2019-02-08,92756.75,65912.5,18.5,267436.0,174679.25,200327.42961782217,134414.92961782217
70,2019-02-09,87962.0,66774.5,27.9,403322.4,315360.4,200327.42961782217,133552.92961782217
71,2019-02-10,88408.5,66544.75,27.5,397540.0,309131.5,200327.42961782217,133782.67961782217
72,2019-02-11,98456.0,69131.75,23.9,345498.4,247042.40000000002,200327.42961782217,131195.67961782217
73,2019-02-12,103440.25,73355.5,27.9,403322.4,299882.15,200327.42961782217,126971.92961782217
74,2019-02-13,108096.25,75426.25,26.5,383084.0,274987.75,200327.42961782217,124901.17961782217
75,2019-02-14,97312.5,67722.25,20.5,296348.0,199035.5,200327.42961782217,132605.17961782217
76,2019-02-15,89741.75,68051.75,24.3,351280.80000000005,261539.05000000005,200327.42961782217,132275.67961782217
77,2019-02-16,79084.75,65599.25,23.1,333933.6,254848.84999999998,200327.42961782217,134728.17961782217
78,2019-02-17,76668.75,66306.25,25.8,372964.80000000005,296296.05000000005,200327.42961782217,134021.17961782217
79,2019-02-18,84822.25,69548.5,22.2,320923.19999999995,236100.94999999995,200327.42961782217,130778.92961782217
80,2019-02-19,87595.25,77271.25,27.7,400431.19999999995,312835.94999999995,200327.42961782217,123056.17961782217
81,2019-02-20,92008.5,79262.25,27.5,397540.0,305531.5,200327.42961782217,121065.17961782217
82,2019-02-21,93304.25,77876.25,21.3,307912.80000000005,214608.55000000005,200327.42961782217,122451.17961782217
83,2019-02-22,86014.0,71269.5,22.0,318032.0,232018.0,200327.42961782217,129057.92961782217
84,2019-02-23,74658.75,69318.0,23.9,345498.4,270839.65,200327.42961782217,131009.42961782217
85,2019-02-24,71836.25,67989.75,20.8,300684.80000000005,228848.55000000005,200327.42961782217,132337.67961782217
86,2019-02-25,80032.25,69474.25,16.6,239969.59999999998,159937.34999999998,200327.42961782217,130853.17961782217
87,2019-02-26,79235.0,69439.75,13.9,200938.40000000002,121703.40000000002,200327.42961782217,130887.67961782217
88,2019-02-27,79094.0,68816.5,16.7,241415.2,162321.2,200327.42961782217,131510.92961782217
89,2019-02-28,78871.5,69242.75,12.1,174917.59999999998,96046.09999999998,200327.42961782217,131084.67961782217
90,2019-03-01,79573.75,67743.75,16.6,239969.59999999998,160395.84999999998,200327.42961782217,132583.67961782217
91,2019-03-02,71928.0,65659.75,15.3,221176.8,149248.8,200327.42961782217,134667.67961782217
92,2019-03-03,70415.75,66756.25,19.6,283337.6,212921.84999999998,200327.42961782217,133571.17961782217
93,2019-03-04,80802.25,69749.75,20.9,302130.39999999997,221328.14999999997,200327.42961782217,130577.67961782217
94,2019-03-05,82531.25,71724.5,20.6,297793.6,215262.34999999998,200327.42961782217,128602.92961782217
95,2019-03-06,87443.5,74669.5,22.9,331042.39999999997,243598.89999999997,200327.42961782217,125657.92961782217
96,2019-03-07,88130.75,74110.25,19.4,280446.4,192315.65000000002,200327.42961782217,126217.17961782217
97,2019-03-08,85721.0,71217.75,19.8,286228.8,200507.8,200327.42961782217,129109.67961782217
98,2019-03-09,78098.0,70585.75,23.6,341161.6,263063.6,200327.42961782217,129741.67961782217
99,2019-03-10,77796.5,73067.5,24.1,348389.6,270593.1,200327.42961782217,127259.92961782217
100,2019-03-11,94736.5,75737.5,20.3,293456.8,198720.3,200327.42961782217,124589.92961782217
101,2019-03-12,94522.25,78096.5,19.7,284783.2,190260.95,200327.42961782217,122230.92961782217
102,2019-03-13,92749.5,76295.5,24.5,354172.0,261422.5,200327.42961782217,124031.92961782217
103,2019-03-14,91452.75,74712.0,17.9,258762.40000000002,167309.65000000002,200327.42961782217,125615.42961782217
104,2019-03-15,90307.75,67915.25,18.2,263099.2,172791.45,200327.42961782217,132412.17961782217
105,2019-03-16,74924.25,66125.0,9.2,132995.2,58070.95000000001,190483.12961782218,124358.12961782218
106,2019-03-17,74479.25,66295.25,11.6,167689.59999999998,93210.34999999998,200327.42961782217,134032.17961782217
107,2019-03-18,83748.25,68757.0,16.6,239969.59999999998,156221.34999999998,200327.42961782217,131570.42961782217
108,2019-03-19,79200.0,71987.0,23.6,341161.6,261961.59999999998,200327.42961782217,128340.42961782217
109,2019-03-20,82990.0,77682.75,21.0,303576.0,220586.0,200327.42961782217,122644.67961782217
110,2019-03-21,83446.0,77889.25,18.7,270327.2,186881.2,200327.42961782217,122438.17961782217
111,2019-03-22,84267.75,77074.75,17.0,245751.99999999997,161484.24999999997,200327.42961782217,123252.67961782217
112,2019-03-23,78263.25,77468.75,22.1,319477.6,241214.34999999998,200327.42961782217,122858.67961782217
113,2019-03-24,80039.0,79136.5,22.8,329596.80000000005,249557.80000000005,200327.42961782217,121190.92961782217
114,2019-03-25,87715.0,80822.0,20.6,297793.6,210078.59999999998,200327.42961782217,119505.42961782217
115,2019-03-26,87267.0,79859.25,15.4,222622.40000000002,135355.40000000002,200327.42961782217,120468.17961782217
116,2019-03-27,83138.5,71907.5,5.3,76616.79999999999,-6521.700000000012,113946.47961782216,42038.97961782216
