,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,2526241.5999999996,2439374.0999999996,166377.48316192627,98139.48316192627
1,2018-12-02,92708.75,71809.5,28.4,2336979.1999999997,2244270.4499999997,166453.12292099,94643.62292098999
2,2018-12-03,96971.75,63622.25,28.0,2304064.0,2207092.25,166453.12292099,102830.87292098999
3,2018-12-04,98099.5,60531.0,17.5,1440040.0,1341940.5,166453.12292099,105922.12292098999
4,2018-12-05,90492.25,58917.25,19.2,1579929.6,1489437.35,166453.12292099,107535.87292098999
5,2018-12-06,86169.25,58052.25,23.1,1900852.7999999998,1814683.5499999998,166453.12292099,108400.87292098999
6,2018-12-07,86568.0,56718.5,13.4,1102659.2,1016091.2,166453.12292099,109734.62292098999
7,2018-12-08,80473.0,56425.75,12.5,1028599.9999999999,948126.9999999999,166453.12292099,110027.37292098999
8,2018-12-09,77873.0,56749.75,22.0,1810335.9999999998,1732462.9999999998,166453.12292099,109703.37292098999
9,2018-12-10,90045.5,59963.75,28.9,2378123.1999999997,2288077.6999999997,166453.12292099,106489.37292098999
10,2018-12-11,91503.25,61133.0,26.9,2213547.2,2122043.95,166453.12292099,105320.12292098999
11,2018-12-12,91400.0,61864.0,30.3,2493326.4000000004,2401926.4000000004,166453.12292099,104589.12292098999
12,2018-12-13,92642.0,62083.0,25.6,2106572.8,2013930.7999999998,166453.12292099,104370.12292098999
13,2018-12-14,97003.5,62790.25,21.7,1785649.6,1688646.1,166453.12292099,103662.87292098999
14,2018-12-15,89952.25,61096.75,23.9,1966683.2000000002,1876730.9500000002,166453.12292099,105356.37292098999
15,2018-12-16,87906.5,58551.25,0.5,41144.0,-46762.5,58593.87292098999,42.622920989990234
16,2018-12-17,94128.0,62123.25,18.8,1547014.4,1452886.4,166453.12292099,104329.87292098999
17,2018-12-18,95329.5,64158.5,22.1,1818564.8,1723235.3,166453.12292099,102294.62292098999
18,2018-12-19,98136.25,64608.75,27.0,2221776.0,2123639.75,166453.12292099,101844.37292098999
19,2018-12-20,100899.0,67143.5,31.2,2567385.5999999996,2466486.5999999996,166453.12292099,99309.62292098999
20,2018-12-21,106394.25,65788.0,29.8,2452182.4000000004,2345788.1500000004,166453.12292099,100665.12292098999
21,2018-12-22,94985.0,59747.25,20.9,1719819.2,1624834.2,166453.12292099,106705.87292098999
22,2018-12-23,77794.25,57811.25,28.1,2312292.8,2234498.55,166453.12292099,108641.87292098999
23,2018-12-24,80218.0,53704.25,25.7,2114801.6,2034583.6,166453.12292099,112748.87292098999
24,2018-12-25,69640.25,51908.0,26.4,2172403.2,2102762.95,166453.12292099,114545.12292098999
25,2018-12-26,71656.25,55788.75,29.5,2427496.0,2355839.75,166453.12292099,110664.37292098999
