,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,1741058.3999999997,1654190.8999999997,179084.96268463135,110846.96268463135
1,2018-12-02,92708.75,71809.5,28.4,1610620.7999999996,1517912.0499999996,179217.33226299286,107407.83226299286
2,2018-12-03,96971.75,63622.25,28.0,1587936.0,1490964.25,179217.33226299286,115595.08226299286
3,2018-12-04,98099.5,60531.0,17.5,992459.9999999998,894360.4999999998,179217.33226299286,118686.33226299286
4,2018-12-05,90492.25,58917.25,19.2,1088870.3999999997,998378.1499999997,179217.33226299286,120300.08226299286
5,2018-12-06,86169.25,58052.25,23.1,1310047.2000000002,1223877.9500000002,179217.33226299286,121165.08226299286
6,2018-12-07,86568.0,56718.5,13.4,759940.7999999999,673372.7999999999,179217.33226299286,122498.83226299286
7,2018-12-08,80473.0,56425.75,12.5,708900.0,628427.0,179217.33226299286,122791.58226299286
8,2018-12-09,77873.0,56749.75,22.0,1247663.9999999995,1169790.9999999995,179217.33226299286,122467.58226299286
9,2018-12-10,90045.5,59963.75,28.9,1638976.7999999996,1548931.2999999996,179217.33226299286,119253.58226299286
10,2018-12-11,91503.25,61133.0,26.9,1525552.7999999996,1434049.5499999996,179217.33226299286,118084.33226299286
11,2018-12-12,91400.0,61864.0,30.3,1718373.5999999999,1626973.5999999999,179217.33226299286,117353.33226299286
12,2018-12-13,92642.0,62083.0,25.6,1451827.2000000002,1359185.2000000002,179217.33226299286,117134.33226299286
13,2018-12-14,97003.5,62790.25,21.7,1230650.3999999997,1133646.8999999997,179217.33226299286,116427.08226299286
14,2018-12-15,89952.25,61096.75,23.9,1355416.7999999996,1265464.5499999996,179217.33226299286,118120.58226299286
15,2018-12-16,87906.5,58551.25,0.5,28355.999999999996,-59550.5,58570.08226299286,18.832262992858887
16,2018-12-17,94128.0,62123.25,18.8,1066185.6,972057.6000000001,179217.33226299286,117094.08226299286
17,2018-12-18,95329.5,64158.5,22.1,1253335.2000000002,1158005.7000000002,179217.33226299286,115058.83226299286
18,2018-12-19,98136.25,64608.75,27.0,1531224.0,1433087.75,179217.33226299286,114608.58226299286
19,2018-12-20,100899.0,67143.5,31.2,1769414.3999999997,1668515.3999999997,179217.33226299286,112073.83226299286
