C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/08/31,02:00:00,0000000312208519,,0000000312208518
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",1,8539
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",2,8352
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",3,8141
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",4,7932
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",5,7588
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",6,7321
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",7,7146
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",8,7032
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",9,7035
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",10,7179
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",11,7499
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",12,7894
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",13,8632
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",14,9364
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",15,9687
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",16,9941
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",17,9889
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",18,9664
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",19,9555
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",20,9391
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",21,9290
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",22,9237
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",23,9188
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",24,9121
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",25,9025
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",26,8955
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",27,8978
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",28,8925
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",29,8953
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",30,8996
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",31,9087
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",32,9297
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",33,9552
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",34,9855
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",35,10202
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",36,10683
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",37,10889
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",38,10851
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",39,10612
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",40,10358
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",41,10148
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",42,9956
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",43,9731
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",44,9514
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",45,9396
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",46,9138
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",47,8955
D,DEMAND,HISTORIC,1,NSW1,"2019/08/30 00:00:00",48,8763
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",1,5636
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",2,5448
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",3,5314
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",4,5231
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",5,5184
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",6,5136
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",7,5149
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",8,5175
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",9,5223
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",10,5312
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",11,5499
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",12,5727
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",13,6093
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",14,6322
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",15,6459
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",16,6312
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",17,6118
D,DEMAND,HISTORIC,1,QLD1,"2019/08/30 00:00:00",18,5865
