C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2018/12/21,02:00:00,0000000302418312,,0000000302418311
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",1,7366
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",2,7155
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",3,6870
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",4,6647
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",5,6514
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",6,6443
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",7,6448
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",8,6484
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",9,6656
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",10,6866
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",11,7243
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",12,7627
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",13,7953
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",14,8220
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",15,8421
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",16,8572
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",17,8649
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",18,8736
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",19,8829
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",20,8858
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",21,8923
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",22,9083
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",23,9300
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",24,9440
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",25,9608
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",26,9877
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",27,10157
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",28,10475
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",29,10749
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",30,11102
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",31,11408
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",32,11227
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",33,11035
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",34,11168
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",35,10773
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",36,10319
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",37,9909
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",38,9594
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",39,9407
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",40,9259
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",41,8993
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",42,8717
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",43,8523
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",44,8300
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",45,8151
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",46,7965
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",47,7733
D,DEMAND,HISTORIC,1,NSW1,"2018/12/20 00:00:00",48,7514
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",1,6202
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",2,6043
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",3,5957
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",4,5860
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",5,5826
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",6,5797
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",7,5794
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",8,5775
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",9,5792
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",10,5819
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",11,5889
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",12,6065
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",13,6285
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",14,6479
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",15,6682
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",16,6841
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",17,6944
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",18,6936
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",19,6953
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",20,6967
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",21,7032
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",22,7130
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",23,7202
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",24,7329
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",25,7442
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",26,7572
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",27,7766
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",28,7918
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",29,8089
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",30,8242
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",31,8396
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",32,8606
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",33,8788
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",34,8953
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",35,8971
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",36,8971
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",37,8881
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",38,8872
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",39,8848
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",40,8755
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",41,8548
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",42,8274
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",43,7997
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",44,7719
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",45,7474
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",46,7287
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",47,6965
D,DEMAND,HISTORIC,1,QLD1,"2018/12/20 00:00:00",48,6690
