C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/04/07,02:00:00,0000000306421797,,0000000306421796
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",1,7136
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",2,6871
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",3,6591
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",4,6396
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",5,6196
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",6,6045
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",7,6010
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",8,6026
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",9,6111
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",10,6210
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",11,6472
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",12,6738
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",13,6961
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",14,7162
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",15,7385
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",16,7460
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",17,7475
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",18,7414
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",19,7340
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",20,7170
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",21,7044
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",22,6934
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",23,6835
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",24,6795
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",25,6796
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",26,6854
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",27,6867
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",28,6971
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",29,7094
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",30,7225
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",31,7466
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",32,7686
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",33,7793
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",34,7953
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",35,8039
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",36,8120
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",37,8227
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",38,8174
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",39,8010
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",40,7880
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",41,7697
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",42,7557
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",43,7453
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",44,7405
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",45,7345
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",46,7191
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",47,7039
D,DEMAND,HISTORIC,1,NSW1,"2019/04/06 00:00:00",48,6918
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",1,5613
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",2,5495
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",3,5398
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",4,5335
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",5,5279
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",6,5232
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",7,5222
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",8,5163
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",9,5212
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",10,5224
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",11,5299
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",12,5365
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",13,5422
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",14,5480
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",15,5588
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",16,5589
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",17,5671
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",18,5637
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",19,5543
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",20,5448
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",21,5408
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",22,5388
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",23,5352
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",24,5388
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",25,5379
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",26,5338
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",27,5411
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",28,5459
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",29,5547
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",30,5667
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",31,5844
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",32,6045
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",33,6226
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",34,6495
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",35,6607
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",36,6696
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",37,6845
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",38,6863
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",39,6726
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",40,6621
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",41,6521
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",42,6356
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",43,6280
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",44,6189
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",45,6117
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",46,6091
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",47,5897
D,DEMAND,HISTORIC,1,QLD1,"2019/04/06 00:00:00",48,5687
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",1,1332
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",2,1266
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",3,1196
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",4,1160
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",5,1105
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",6,1082
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",7,1069
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",8,1049
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",9,1040
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",10,1056
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",11,1070
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",12,1142
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",13,1185
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",14,1226
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",15,1301
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",16,1281
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",17,1279
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",18,1269
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",19,1209
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",20,1137
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",21,1083
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",22,1018
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",23,954
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",24,902
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",25,847
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",26,808
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",27,788
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",28,782
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",29,812
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",30,848
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",31,900
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",32,977
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",33,1081
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",34,1189
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",35,1306
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",36,1389
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",37,1444
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",38,1469
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",39,1483
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",40,1457
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",41,1415
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",42,1399
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",43,1369
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",44,1343
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",45,1318
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",46,1293
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",47,1296
D,DEMAND,HISTORIC,1,SA1,"2019/04/06 00:00:00",48,1472
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",1,980
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",2,963
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",3,960
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",4,946
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",5,941
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",6,942
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",7,942
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",8,933
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",9,953
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",10,970
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",11,979
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",12,997
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",13,1041
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",14,1068
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",15,1094
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",16,1123
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",17,1130
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",18,1118
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",19,1103
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",20,1096
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",21,1089
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",22,1078
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",23,1074
D,DEMAND,HISTORIC,1,TAS1,"2019/04/06 00:00:00",24,1083
