,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,677647.24,590779.74,196517.0,128279.0
1,2018-12-02,92708.75,71809.5,28.4,626878.88,534170.13,196518.0,124708.5
2,2018-12-03,96971.75,63622.25,28.0,618049.6000000001,521077.8500000001,196518.0,132895.75
3,2018-12-04,98099.5,60531.0,17.5,386281.0,288181.5,196518.0,135987.0
4,2018-12-05,90492.25,58917.25,19.2,423805.43999999994,333313.18999999994,196518.0,137600.75
5,2018-12-06,86169.25,58052.25,23.1,509890.92000000004,423721.67000000004,196518.0,138465.75
6,2018-12-07,86568.0,56718.5,13.4,295780.88,209212.88,196518.0,139799.5
7,2018-12-08,80473.0,56425.75,12.5,275915.0,195442.0,196518.0,140092.25
8,2018-12-09,77873.0,56749.75,22.0,485610.4,407737.4,196518.0,139768.25
9,2018-12-10,90045.5,59963.75,28.9,637915.48,547869.98,196518.0,136554.25
10,2018-12-11,91503.25,61133.0,26.9,593769.0800000001,502265.8300000001,196518.0,135385.0
11,2018-12-12,91400.0,61864.0,30.3,668817.96,577417.96,196518.0,134654.0
12,2018-12-13,92642.0,62083.0,25.6,565073.92,472431.92000000004,196518.0,134435.0
13,2018-12-14,97003.5,62790.25,21.7,478988.43999999994,381984.93999999994,196518.0,133727.75
14,2018-12-15,89952.25,61096.75,23.9,527549.4799999999,437597.22999999986,196518.0,135421.25
15,2018-12-16,87906.5,58551.25,0.5,11036.599999999999,-76869.9,58551.350000000006,0.10000000000582077
16,2018-12-17,94128.0,62123.25,18.8,414976.16000000003,320848.16000000003,196518.0,134394.75
17,2018-12-18,95329.5,64158.5,22.1,487817.72000000003,392488.22000000003,196518.0,132359.5
18,2018-12-19,98136.25,64608.75,27.0,595976.4,497840.15,196518.0,131909.25
19,2018-12-20,100899.0,67143.5,31.2,688683.84,587784.84,196518.0,129374.5
20,2018-12-21,106394.25,65788.0,29.8,657781.3600000001,551387.1100000001,196518.0,130730.0
21,2018-12-22,94985.0,59747.25,20.9,461329.87999999995,366344.87999999995,196518.0,136770.75
22,2018-12-23,77794.25,57811.25,28.1,620256.92,542462.67,196518.0,138706.75
23,2018-12-24,80218.0,53704.25,25.7,567281.24,487063.24,196518.0,142813.75
24,2018-12-25,69640.25,51908.0,26.4,582732.4799999999,513092.22999999986,196518.0,144610.0
25,2018-12-26,71656.25,55788.75,29.5,651159.3999999999,579503.1499999999,196518.0,140729.25
26,2018-12-27,81049.75,58629.5,29.7,655574.0399999999,574524.2899999999,196518.0,137888.5
27,2018-12-28,83314.25,58633.0,28.6,631293.5199999999,547979.2699999999,196518.0,137885.0
28,2018-12-29,80233.5,59632.75,29.8,657781.3600000001,577547.8600000001,196518.0,136885.25
29,2018-12-30,82141.0,59751.0,27.9,615842.2799999999,533701.2799999999,196518.0,136767.0
30,2018-12-31,86378.75,59647.5,28.4,626878.88,540500.13,196518.0,136870.5
31,2019-01-01,81552.25,59093.75,30.3,668817.96,587265.71,196518.0,137424.25
