,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,177519.68,90652.18,11764488.0,11696250.0
1,2018-12-02,92708.75,71809.5,28.4,164220.15999999997,71511.40999999997,11764488.0,11692678.5
2,2018-12-03,96971.75,63622.25,28.0,161907.19999999998,64935.44999999998,11757613.95,11693991.7
3,2018-12-04,98099.5,60531.0,17.5,101192.0,3092.5,11697084.2,11636553.2
4,2018-12-05,90492.25,58917.25,19.2,111022.07999999999,20529.829999999987,11657083.03,11598165.78
5,2018-12-06,86169.25,58052.25,23.1,133573.44,47404.19,11645569.969999999,11587517.719999999
6,2018-12-07,86568.0,56718.5,13.4,77484.15999999999,-9083.840000000011,11578433.879999999,11521715.379999999
7,2018-12-08,80473.0,56425.75,12.5,72280.0,-8193.0,11513522.379999999,11457096.629999999
8,2018-12-09,77873.0,56749.75,22.0,127212.79999999999,49339.79999999999,11506436.43,11449686.68
9,2018-12-10,90045.5,59963.75,28.9,167111.36,77065.85999999999,11526752.54,11466788.79
10,2018-12-11,91503.25,61133.0,26.9,155546.56,64043.31,11530832.1,11469699.1
11,2018-12-12,91400.0,61864.0,30.3,175206.72000000003,83806.72000000003,11553505.82,11491641.82
12,2018-12-13,92642.0,62083.0,25.6,148029.44,55387.44,11547029.26,11484946.26
13,2018-12-14,97003.5,62790.25,21.7,125478.07999999997,28474.579999999973,11513420.84,11450630.59
14,2018-12-15,89952.25,61096.75,23.9,138199.36,48247.109999999986,11498877.7,11437780.95
15,2018-12-16,87906.5,58551.25,0.5,2891.2,-85015.3,11352765.649999999,11294214.399999999
16,2018-12-17,94128.0,62123.25,18.8,108709.12,14581.119999999995,11308795.519999998,11246672.269999998
17,2018-12-18,95329.5,64158.5,22.1,127791.04000000001,32461.540000000008,11279133.809999997,11214975.309999997
18,2018-12-19,98136.25,64608.75,27.0,156124.8,57988.54999999999,11272963.859999998,11208355.109999998
