,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,559869.76,473002.26,198437.0,130199.0
1,2018-12-02,92708.75,71809.5,28.4,517925.11999999994,425216.36999999994,198437.0,126627.5
2,2018-12-03,96971.75,63622.25,28.0,510630.4,413658.65,198437.0,134814.75
3,2018-12-04,98099.5,60531.0,17.5,319144.0,221044.5,198437.0,137906.0
4,2018-12-05,90492.25,58917.25,19.2,350146.56,259654.31,198437.0,139519.75
5,2018-12-06,86169.25,58052.25,23.1,421270.08,335100.83,198437.0,140384.75
6,2018-12-07,86568.0,56718.5,13.4,244373.12,157805.12,198437.0,141718.5
7,2018-12-08,80473.0,56425.75,12.5,227959.99999999997,147486.99999999997,198437.0,142011.25
8,2018-12-09,77873.0,56749.75,22.0,401209.6,323336.6,198437.0,141687.25
9,2018-12-10,90045.5,59963.75,28.9,527043.52,436998.02,198437.0,138473.25
10,2018-12-11,91503.25,61133.0,26.9,490569.9199999999,399066.6699999999,198437.0,137304.0
11,2018-12-12,91400.0,61864.0,30.3,552575.0399999999,461175.0399999999,198437.0,136573.0
12,2018-12-13,92642.0,62083.0,25.6,466862.08,374220.08,198437.0,136354.0
13,2018-12-14,97003.5,62790.25,21.7,395738.56,298735.06,198437.0,135646.75
14,2018-12-15,89952.25,61096.75,23.9,435859.52,345907.27,198437.0,137340.25
15,2018-12-16,87906.5,58551.25,0.5,9118.4,-78788.1,58552.149999999994,0.8999999999941792
16,2018-12-17,94128.0,62123.25,18.8,342851.84,248723.84000000003,198437.0,136313.75
17,2018-12-18,95329.5,64158.5,22.1,403033.28,307703.78,198437.0,134278.5
18,2018-12-19,98136.25,64608.75,27.0,492393.6,394257.35,198437.0,133828.25
19,2018-12-20,100899.0,67143.5,31.2,568988.16,468089.16000000003,198437.0,131293.5
20,2018-12-21,106394.25,65788.0,29.8,543456.64,437062.39,198437.0,132649.0
21,2018-12-22,94985.0,59747.25,20.9,381149.12,286164.12,198437.0,138689.75
22,2018-12-23,77794.25,57811.25,28.1,512454.08,434659.83,198437.0,140625.75
23,2018-12-24,80218.0,53704.25,25.7,468685.75999999995,388467.75999999995,198437.0,144732.75
24,2018-12-25,69640.25,51908.0,26.4,481451.51999999996,411811.26999999996,198437.0,146529.0
25,2018-12-26,71656.25,55788.75,29.5,537985.6,466329.35,198437.0,142648.25
26,2018-12-27,81049.75,58629.5,29.7,541632.9600000001,460583.2100000001,198437.0,139807.5
27,2018-12-28,83314.25,58633.0,28.6,521572.48000000004,438258.23000000004,198437.0,139804.0
28,2018-12-29,80233.5,59632.75,29.8,543456.64,463223.14,198437.0,138804.25
29,2018-12-30,82141.0,59751.0,27.9,508806.7199999999,426665.7199999999,198437.0,138686.0
30,2018-12-31,86378.75,59647.5,28.4,517925.11999999994,431546.36999999994,198437.0,138789.5
31,2019-01-01,81552.25,59093.75,30.3,552575.0399999999,471022.7899999999,198437.0,139343.25
32,2019-01-02,89217.25,61073.25,28.3,516101.43999999994,426884.18999999994,198437.0,137363.75
33,2019-01-03,90541.75,62844.5,18.8,342851.84,252310.09000000003,198437.0,135592.5
34,2019-01-04,90777.5,62004.25,28.9,527043.52,436266.02,198437.0,136432.75
35,2019-01-05,86080.0,61238.0,26.4,481451.51999999996,395371.51999999996,198437.0,137199.0
36,2019-01-06,85484.0,61776.25,24.7,450448.95999999996,364964.95999999996,198437.0,136660.75
37,2019-01-07,95019.75,61487.0,13.6,248020.48,153000.73,198437.0,136950.0
38,2019-01-08,89575.0,64452.0,16.7,304554.56,214979.56,198437.0,133985.0
39,2019-01-09,92187.25,65506.0,14.8,269904.64,177717.39,198437.0,132931.0
40,2019-01-10,91252.0,65098.0,19.4,353793.92,262541.92,198437.0,133339.0
41,2019-01-11,89531.0,63118.5,27.9,508806.7199999999,419275.7199999999,198437.0,135318.5
42,2019-01-12,79989.25,62237.25,29.8,543456.64,463467.39,198437.0,136199.75
43,2019-01-13,80440.25,63208.0,27.7,505159.36,424719.11,198437.0,135229.0
44,2019-01-14,91596.75,65605.25,28.6,521572.48000000004,429975.73000000004,198437.0,132831.75
45,2019-01-15,93123.75,66572.25,27.9,508806.7199999999,415682.9699999999,198437.0,131864.75
46,2019-01-16,94882.25,67570.25,30.9,563517.12,468634.87,198437.0,130866.75
47,2019-01-17,94225.25,67121.25,28.5,519748.80000000005,425523.55000000005,198437.0,131315.75
48,2019-01-18,94015.0,66800.0,27.5,501511.99999999994,407496.99999999994,198437.0,131637.0
49,2019-01-19,87321.0,66212.75,26.2,477804.16000000003,390483.16000000003,198437.0,132224.25
50,2019-01-20,85907.75,67018.5,27.5,501511.99999999994,415604.24999999994,198437.0,131418.5
51,2019-01-21,98492.25,68412.25,26.1,475980.48000000004,377488.23000000004,198437.0,130024.75
52,2019-01-22,98294.5,69475.25,26.4,481451.51999999996,383157.01999999996,198437.0,128961.75
53,2019-01-23,100130.75,69552.75,28.2,514277.75999999995,414147.00999999995,198437.0,128884.25
54,2019-01-24,100592.0,71250.0,29.4,536161.9199999999,435569.9199999999,198437.0,127187.0
55,2019-01-25,101573.25,69662.5,25.2,459567.36,357994.11,198437.0,128774.5
56,2019-01-26,88296.75,65487.25,26.6,485098.88,396802.13,198437.0,132949.75
57,2019-01-27,84695.75,65877.5,29.7,541632.9600000001,456937.2100000001,198437.0,132559.5
58,2019-01-28,88108.0,67236.75,28.9,527043.52,438935.52,198437.0,131200.25
59,2019-01-29,97558.75,68190.75,26.6,485098.88,387540.13,198437.0,130246.25
60,2019-01-30,98011.0,68129.5,25.2,459567.36,361556.36,198437.0,130307.5
61,2019-01-31,98018.5,68770.75,26.3,479627.83999999997,381609.33999999997,198437.0,129666.25
62,2019-02-01,95425.0,65947.5,25.0,455919.99999999994,360494.99999999994,198437.0,132489.5
63,2019-02-02,84781.25,63197.75,24.1,439506.87999999995,354725.62999999995,198437.0,135239.25
64,2019-02-03,81762.25,62104.25,19.7,359264.95999999996,277502.70999999996,198437.0,136332.75
65,2019-02-04,90649.5,63814.0,22.6,412151.68000000005,321502.18000000005,198437.0,134623.0
66,2019-02-05,90619.0,64366.25,19.3,351970.24000000005,261351.24000000005,198437.0,134070.75
67,2019-02-06,91490.5,64318.0,19.6,357441.28,265950.78,198437.0,134119.0
68,2019-02-07,90950.25,64637.0,17.5,319144.0,228193.75,198437.0,133800.0
69,2019-02-08,92756.75,65912.5,18.5,337380.80000000005,244624.05000000005,198437.0,132524.5
70,2019-02-09,87962.0,66774.5,27.9,508806.7199999999,420844.7199999999,198437.0,131662.5
71,2019-02-10,88408.5,66544.75,27.5,501511.99999999994,413103.49999999994,198437.0,131892.25
72,2019-02-11,98456.0,69131.75,23.9,435859.52,337403.52,198437.0,129305.25
73,2019-02-12,103440.25,73355.5,27.9,508806.7199999999,405366.4699999999,198437.0,125081.5
74,2019-02-13,108096.25,75426.25,26.5,483275.19999999995,375178.94999999995,198437.0,123010.75
75,2019-02-14,97312.5,67722.25,20.5,373854.4,276541.9,198437.0,130714.75
76,2019-02-15,89741.75,68051.75,24.3,443154.24000000005,353412.49000000005,198437.0,130385.25
77,2019-02-16,79084.75,65599.25,23.1,421270.08,342185.33,198437.0,132837.75
78,2019-02-17,76668.75,66306.25,25.8,470509.43999999994,393840.68999999994,198437.0,132130.75
79,2019-02-18,84822.25,69548.5,22.2,404856.95999999996,320034.70999999996,198437.0,128888.5
80,2019-02-19,87595.25,77271.25,27.7,505159.36,417564.11,198437.0,121165.75
