,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,2543310.8,2456443.3,166133.0,97895.0
1,2018-12-02,92708.75,71809.5,28.4,2352769.6,2260060.85,166133.0,94323.5
2,2018-12-03,96971.75,63622.25,28.0,2319632.0,2222660.25,166133.0,102510.75
3,2018-12-04,98099.5,60531.0,17.5,1449770.0,1351670.5,166133.0,105602.0
4,2018-12-05,90492.25,58917.25,19.2,1590604.7999999998,1500112.5499999998,166133.0,107215.75
5,2018-12-06,86169.25,58052.25,23.1,1913696.4,1827527.15,166133.0,108080.75
6,2018-12-07,86568.0,56718.5,13.4,1110109.6,1023541.6000000001,166133.0,109414.5
7,2018-12-08,80473.0,56425.75,12.5,1035549.9999999999,955076.9999999999,166133.0,109707.25
8,2018-12-09,77873.0,56749.75,22.0,1822567.9999999998,1744694.9999999998,166133.0,109383.25
9,2018-12-10,90045.5,59963.75,28.9,2394191.5999999996,2304146.0999999996,166133.0,106169.25
10,2018-12-11,91503.25,61133.0,26.9,2228503.6,2137000.35,166133.0,105000.0
11,2018-12-12,91400.0,61864.0,30.3,2510173.1999999997,2418773.1999999997,166133.0,104269.0
12,2018-12-13,92642.0,62083.0,25.6,2120806.4,2028164.4,166133.0,104050.0
13,2018-12-14,97003.5,62790.25,21.7,1797714.7999999998,1700711.2999999998,166133.0,103342.75
14,2018-12-15,89952.25,61096.75,23.9,1979971.6,1890019.35,166133.0,105036.25
15,2018-12-16,87906.5,58551.25,0.5,41422.0,-46484.5,58551.75,0.5
16,2018-12-17,94128.0,62123.25,18.8,1557467.2000000002,1463339.2000000002,166133.0,104009.75
17,2018-12-18,95329.5,64158.5,22.1,1830852.4,1735522.9,166133.0,101974.5
18,2018-12-19,98136.25,64608.75,27.0,2236788.0,2138651.75,166133.0,101524.25
19,2018-12-20,100899.0,67143.5,31.2,2584732.8,2483833.8,166133.0,98989.5
20,2018-12-21,106394.25,65788.0,29.8,2468751.1999999997,2362356.9499999997,166133.0,100345.0
21,2018-12-22,94985.0,59747.25,20.9,1731439.5999999999,1636454.5999999999,166133.0,106385.75
22,2018-12-23,77794.25,57811.25,28.1,2327916.4,2250122.15,166133.0,108321.75
23,2018-12-24,80218.0,53704.25,25.7,2129090.8,2048872.7999999998,166133.0,112428.75
24,2018-12-25,69640.25,51908.0,26.4,2187081.6,2117441.35,166133.0,114225.0
25,2018-12-26,71656.25,55788.75,29.5,2443898.0,2372241.75,166133.0,110344.25
26,2018-12-27,81049.75,58629.5,29.7,2460466.8,2379417.05,166133.0,107503.5
27,2018-12-28,83314.25,58633.0,28.6,2369338.4,2286024.15,166133.0,107500.0
28,2018-12-29,80233.5,59632.75,29.8,2468751.1999999997,2388517.6999999997,166133.0,106500.25
29,2018-12-30,82141.0,59751.0,27.9,2311347.6,2229206.6,166133.0,106382.0
30,2018-12-31,86378.75,59647.5,28.4,2352769.6,2266390.85,166133.0,106485.5
31,2019-01-01,81552.25,59093.75,30.3,2510173.1999999997,2428620.9499999997,166133.0,107039.25
32,2019-01-02,89217.25,61073.25,28.3,2344485.1999999997,2255267.9499999997,166133.0,105059.75
33,2019-01-03,90541.75,62844.5,18.8,1557467.2000000002,1466925.4500000002,166133.0,103288.5
34,2019-01-04,90777.5,62004.25,28.9,2394191.5999999996,2303414.0999999996,166133.0,104128.75
35,2019-01-05,86080.0,61238.0,26.4,2187081.6,2101001.6,166133.0,104895.0
36,2019-01-06,85484.0,61776.25,24.7,2046246.7999999998,1960762.7999999998,166133.0,104356.75
37,2019-01-07,95019.75,61487.0,13.6,1126678.4,1031658.6499999999,166133.0,104646.0
