C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/05/25,02:00:01,0000000308290129,,0000000308290128
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",1,7689
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",2,7487
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",3,7320
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",4,7100
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",5,6848
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",6,6606
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",7,6464
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",8,6364
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",9,6395
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",10,6518
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",11,6829
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",12,7140
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",13,7698
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",14,8247
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",15,8536
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",16,8683
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",17,8552
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",18,8351
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",19,8253
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",20,8103
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",21,7988
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",22,7884
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",23,7769
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",24,7725
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",25,7712
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",26,7721
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",27,7799
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",28,7869
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",29,7902
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",30,7943
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",31,7996
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",32,8117
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",33,8264
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",34,8549
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",35,8869
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",36,9075
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",37,8981
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",38,8806
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",39,8606
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",40,8488
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",41,8358
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",42,8270
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",43,8127
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",44,8013
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",45,8046
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",46,7954
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",47,7912
D,DEMAND,HISTORIC,1,NSW1,"2019/05/24 00:00:00",48,7856
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",1,5575
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",2,5427
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",3,5330
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",4,5275
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",5,5213
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",6,5194
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",7,5183
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",8,5183
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",9,5255
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",10,5343
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",11,5507
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",12,5743
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",13,6075
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",14,6379
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",15,6587
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",16,6531
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",17,6358
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",18,6150
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",19,5952
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",20,5799
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",21,5715
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",22,5657
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",23,5655
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",24,5704
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",25,5723
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",26,5756
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",27,5815
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",28,5935
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",29,6037
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",30,6078
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",31,6205
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",32,6373
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",33,6565
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",34,6812
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",35,6960
D,DEMAND,HISTORIC,1,QLD1,"2019/05/24 00:00:00",36,7097
