,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,59488.0,35507.25,30.8,1369984.0,1310496.0,132417.96875,96910.71875
1,2018-12-02,52192.0,35087.25,18.9,840672.0,788480.0,137259.765625,102172.515625
2,2018-12-03,67558.0,37482.25,13.4,596032.0,528474.0,137259.765625,99777.515625
3,2018-12-04,69650.5,38505.25,28.2,1254336.0,1184685.5,137259.765625,98754.515625
4,2018-12-05,71196.0,36112.25,31.1,1383328.0,1312132.0,137259.765625,101147.515625
5,2018-12-06,87744.75,42148.5,31.3,1392224.0,1304479.25,137259.765625,95111.265625
6,2018-12-07,108036.75,44154.5,27.1,1205408.0,1097371.25,137259.765625,93105.265625
7,2018-12-08,78173.5,34817.25,11.0,489279.99999999994,411106.49999999994,137259.765625,102442.515625
8,2018-12-09,63886.5,35106.25,11.8,524864.0,460977.5,137259.765625,102153.515625
9,2018-12-10,71683.25,35008.5,28.5,1267680.0,1195996.75,137259.765625,102251.265625
10,2018-12-11,74572.0,36197.0,31.6,1405568.0,1330996.0,137259.765625,101062.765625
11,2018-12-12,88685.75,38108.75,29.4,1307712.0,1219026.25,137259.765625,99151.015625
12,2018-12-13,74983.0,33977.0,6.0,266880.0,191897.0,137259.765625,103282.765625
13,2018-12-14,72020.75,34458.75,13.7,609376.0,537355.25,137259.765625,102801.015625
14,2018-12-15,64742.75,34092.0,17.5,778400.0,713657.25,137259.765625,103167.765625
15,2018-12-16,61337.25,34355.0,16.3,725024.0,663686.75,137259.765625,102904.765625
16,2018-12-17,73727.25,35807.0,23.2,1031935.9999999999,958208.7499999999,137259.765625,101452.765625
17,2018-12-18,73279.5,36667.75,21.1,938527.9999999999,865248.4999999999,137259.765625,100592.015625
18,2018-12-19,78376.5,37413.5,16.6,738368.0000000001,659991.5000000001,137259.765625,99846.265625
19,2018-12-20,72069.75,34109.25,14.8,658304.0,586234.25,137259.765625,103150.515625
20,2018-12-21,64986.75,32564.0,9.6,427008.0,362021.25,137259.765625,104695.765625
21,2018-12-22,56292.25,33088.25,27.8,1236544.0,1180251.75,137259.765625,104171.515625
22,2018-12-23,58065.5,34111.0,32.3,1436704.0,1378638.5,137259.765625,103148.765625
23,2018-12-24,73597.25,35461.0,32.3,1436704.0,1363106.75,137259.765625,101798.765625
24,2018-12-25,61510.0,32162.25,32.2,1432256.0000000002,1370746.0000000002,137259.765625,105097.515625
25,2018-12-26,63163.75,35097.0,32.3,1436704.0,1373540.25,137259.765625,102162.765625
26,2018-12-27,88045.5,39712.5,29.3,1303264.0,1215218.5,137259.765625,97547.265625
27,2018-12-28,90154.5,37913.25,19.1,849568.0000000001,759413.5000000001,137259.765625,99346.515625
28,2018-12-29,69175.0,34794.0,5.7,253535.99999999997,184360.99999999997,137259.765625,102465.765625
29,2018-12-30,62319.25,33258.5,9.9,440351.99999999994,378032.74999999994,137259.765625,104001.265625
30,2018-12-31,64055.75,36111.25,31.3,1392224.0,1328168.25,137259.765625,101148.515625
31,2019-01-01,59167.25,35667.0,31.7,1410016.0,1350848.75,137259.765625,101592.765625
32,2019-01-02,66389.0,36524.0,26.3,1169824.0,1103435.0,137259.765625,100735.765625
33,2019-01-03,75774.75,40479.5,27.6,1227648.0,1151873.25,137259.765625,96780.265625
34,2019-01-04,90519.0,36666.25,27.4,1218752.0,1128233.0,137259.765625,100593.515625
35,2019-01-05,58231.25,35098.5,12.9,573792.0,515560.75,137259.765625,102161.265625
36,2019-01-06,54853.0,35832.0,30.9,1374432.0,1319579.0,137259.765625,101427.765625
37,2019-01-07,68967.0,38820.25,30.2,1343296.0,1274329.0,137259.765625,98439.515625
38,2019-01-08,71045.0,36865.25,28.9,1285472.0,1214427.0,137259.765625,100394.515625
39,2019-01-09,64532.5,37328.25,28.4,1263232.0,1198699.5,137259.765625,99931.515625
40,2019-01-10,66590.75,37019.5,25.8,1147584.0,1080993.25,137259.765625,100240.265625
41,2019-01-11,76211.0,39818.25,31.5,1401120.0,1324909.0,137259.765625,97441.515625
42,2019-01-12,67065.0,34319.75,28.6,1272128.0,1205063.0,137259.765625,102940.015625
43,2019-01-13,62870.75,39610.0,31.3,1392224.0,1329353.25,137259.765625,97649.765625
44,2019-01-14,99091.75,45414.75,31.1,1383328.0,1284236.25,137259.765625,91845.015625
45,2019-01-15,102159.25,44625.5,22.3,991903.9999999999,889744.7499999999,137259.765625,92634.265625
46,2019-01-16,88343.25,43187.0,17.5,778400.0,690056.75,137259.765625,94072.765625
47,2019-01-17,95172.25,45731.0,6.0,266880.0,171707.75,137259.765625,91528.765625
48,2019-01-18,87357.0,38324.25,2.6,115647.99999999999,28290.999999999985,119819.76562499999,81495.51562499999
49,2019-01-19,60639.75,35778.75,30.2,1343296.0,1282656.25,137259.765625,101481.015625
50,2019-01-20,61987.25,38473.25,29.2,1298816.0,1236828.75,137259.765625,98786.515625
51,2019-01-21,85336.5,42198.5,28.2,1254336.0,1168999.5,137259.765625,95061.265625
52,2019-01-22,93606.5,41872.0,29.3,1303264.0,1209657.5,137259.765625,95387.765625
53,2019-01-23,80408.25,40461.5,27.4,1218752.0,1138343.75,137259.765625,96798.265625
54,2019-01-24,103823.5,53268.25,30.0,1334400.0,1230576.5,137259.765625,83991.515625
55,2019-01-25,114342.75,42094.5,25.3,1125344.0,1011001.25,137259.765625,95165.265625
56,2019-01-26,70790.0,37418.5,27.7,1232096.0,1161306.0,137259.765625,99841.265625
57,2019-01-27,58948.5,36086.5,21.1,938527.9999999999,879579.4999999999,137259.765625,101173.265625
58,2019-01-28,70574.75,40153.25,29.4,1307712.0,1237137.25,137259.765625,97106.515625
59,2019-01-29,92334.75,42255.25,27.7,1232096.0,1139761.25,137259.765625,95004.515625
60,2019-01-30,92281.0,43002.75,19.9,885151.9999999999,792870.9999999999,137259.765625,94257.015625
61,2019-01-31,65532.5,38415.0,27.8,1236544.0,1171011.5,137259.765625,98844.765625
62,2019-02-01,61913.25,38624.5,28.8,1281024.0,1219110.75,137259.765625,98635.265625
63,2019-02-02,77470.0,45189.25,27.5,1223200.0,1145730.0,137259.765625,92070.515625
64,2019-02-03,85865.75,42156.75,26.1,1160928.0,1075062.25,137259.765625,95103.015625
65,2019-02-04,71120.5,39842.25,9.3,413664.00000000006,342543.50000000006,137259.765625,97417.515625
66,2019-02-05,70775.75,46001.5,14.6,649408.0,578632.25,137259.765625,91258.265625
67,2019-02-06,88064.25,49037.25,22.8,1014143.9999999999,926079.7499999999,137259.765625,88222.515625
68,2019-02-07,86783.75,47464.75,25.1,1116448.0,1029664.25,137259.765625,89795.015625
