C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2018/12/11,02:00:01,0000000302038546,,0000000302038545
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",1,6994
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",2,6858
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",3,6660
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",4,6454
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",5,6327
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",6,6251
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",7,6250
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",8,6346
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",9,6563
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",10,6729
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",11,7194
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",12,7704
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",13,8083
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",14,8357
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",15,8512
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",16,8584
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",17,8708
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",18,8709
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",19,8788
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",20,8980
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",21,9022
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",22,8964
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",23,8959
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",24,9043
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",25,9177
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",26,9210
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",27,9289
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",28,9272
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",29,9283
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",30,9301
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",31,9376
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",32,9510
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",33,9486
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",34,9527
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",35,9415
D,DEMAND,HISTORIC,1,NSW1,"2018/12/10 00:00:00",36,9301
