C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/05/22,02:00:01,0000000308167920,,0000000308167919
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",1,7698
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",2,7576
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",3,7335
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",4,7128
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",5,6832
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",6,6628
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",7,6444
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",8,6385
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",9,6398
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",10,6536
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",11,6846
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",12,7135
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",13,7751
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",14,8327
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",15,8637
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",16,8731
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",17,8580
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",18,8225
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",19,8059
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",20,7866
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",21,7808
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",22,7682
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",23,7578
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",24,7504
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",25,7516
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",26,7498
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",27,7555
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",28,7618
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",29,7740
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",30,7899
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",31,7974
D,DEMAND,HISTORIC,1,NSW1,"2019/05/21 00:00:00",32,8132
