C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/02/20,02:00:01,0000000304630756,,0000000304630755
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",1,7657
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",2,7420
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",3,7151
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",4,6946
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",5,6802
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",6,6736
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",7,6787
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",8,6878
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",9,7018
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",10,7294
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",11,7777
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",12,8204
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",13,8618
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",14,8865
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",15,9021
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",16,9142
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",17,9290
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",18,9402
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",19,9508
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",20,9574
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",21,9625
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",22,9673
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",23,9649
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",24,9722
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",25,9672
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",26,9648
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",27,9763
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",28,9566
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",29,9717
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",30,9778
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",31,9926
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",32,9978
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",33,9944
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",34,9894
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",35,9722
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",36,9635
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",37,9419
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",38,9277
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",39,9154
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",40,8947
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",41,8723
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",42,8464
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",43,8331
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",44,8106
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",45,7916
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",46,7748
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",47,7607
D,DEMAND,HISTORIC,1,NSW1,"2019/02/19 00:00:00",48,7457
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",1,6126
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",2,5993
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",3,5901
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",4,5825
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",5,5781
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",6,5722
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",7,5712
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",8,5701
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",9,5722
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",10,5786
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",11,5901
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",12,5995
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",13,6255
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",14,6439
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",15,6607
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",16,6667
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",17,6667
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",18,6662
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",19,6702
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",20,6701
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",21,6733
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",22,6754
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",23,6815
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",24,6958
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",25,7083
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",26,7237
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",27,7436
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",28,7621
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",29,7768
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",30,7876
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",31,8011
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",32,8371
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",33,8657
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",34,8855
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",35,8889
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",36,8858
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",37,8802
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",38,8872
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",39,8815
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",40,8706
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",41,8511
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",42,8222
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",43,7954
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",44,7636
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",45,7382
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",46,7151
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",47,6840
D,DEMAND,HISTORIC,1,QLD1,"2019/02/19 00:00:00",48,6562
D,DEMAND,HISTORIC,1,SA1,"2019/02/19 00:00:00",1,1392
D,DEMAND,HISTORIC,1,SA1,"2019/02/19 00:00:00",2,1323
D,DEMAND,HISTORIC,1,SA1,"2019/02/19 00:00:00",3,1231
D,DEMAND,HISTORIC,1,SA1,"2019/02/19 00:00:00",4,1189
