C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/05/30,02:00:00,0000000308489735,,0000000308489734
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",1,8169
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",2,8009
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",3,7786
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",4,7585
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",5,7275
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",6,7012
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",7,6826
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",8,6686
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",9,6763
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",10,6859
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",11,7153
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",12,7532
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",13,8263
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",14,8934
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",15,9348
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",16,9511
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",17,9401
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",18,9105
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",19,8908
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",20,8749
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",21,8593
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",22,8452
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",23,8245
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",24,8107
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",25,8063
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",26,7998
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",27,8015
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",28,7989
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",29,8024
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",30,8115
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",31,8274
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",32,8583
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",33,8916
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",34,9330
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",35,9926
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",36,10406
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",37,10438
D,DEMAND,HISTORIC,1,NSW1,"2019/05/29 00:00:00",38,10393
