C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/11/25,02:00:00,0000000315678736,,0000000315678735
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",1,6757
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",2,6555
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",3,6377
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",4,6221
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",5,6102
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",6,6006
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",7,5974
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",8,5982
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",9,6048
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",10,6068
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",11,6170
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",12,6247
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",13,6379
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",14,6511
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",15,6720
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",16,6891
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",17,7038
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",18,7128
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",19,7113
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",20,7091
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",21,7045
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",22,6966
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",23,6913
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",24,6817
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",25,6852
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",26,6807
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",27,6831
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",28,6936
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",29,7032
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",30,7137
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",31,7257
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",32,7427
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",33,7602
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",34,7854
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",35,8014
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",36,8130
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",37,8090
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",38,8107
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",39,8127
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",40,8066
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",41,7896
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",42,7718
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",43,7603
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",44,7453
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",45,7376
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",46,7228
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",47,7112
D,DEMAND,HISTORIC,1,NSW1,"2019/11/24 00:00:00",48,6996
D,DEMAND,HISTORIC,1,QLD1,"2019/11/24 00:00:00",1,5771
D,DEMAND,HISTORIC,1,QLD1,"2019/11/24 00:00:00",2,5640
D,DEMAND,HISTORIC,1,QLD1,"2019/11/24 00:00:00",3,5522
D,DEMAND,HISTORIC,1,QLD1,"2019/11/24 00:00:00",4,5451
D,DEMAND,HISTORIC,1,QLD1,"2019/11/24 00:00:00",5,5401
D,DEMAND,HISTORIC,1,QLD1,"2019/11/24 00:00:00",6,5332
D,DEMAND,HISTORIC,1,QLD1,"2019/11/24 00:00:00",7,5296
D,DEMAND,HISTORIC,1,QLD1,"2019/11/24 00:00:00",8,5284
D,DEMAND,HISTORIC,1,QLD1,"2019/11/24 00:00:00",9,5274
D,DEMAND,HISTORIC,1,QLD1,"2019/11/24 00:00:00",10,5258
