C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/01/28,02:00:01,0000000303793620,,0000000303793619
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",1,8026
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",2,7863
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",3,7540
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",4,7310
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",5,7264
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",6,7166
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",7,7087
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",8,7072
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",9,7045
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",10,7028
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",11,7052
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",12,7096
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",13,7281
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",14,7561
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",15,7878
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",16,8205
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",17,8555
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",18,8907
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",19,9308
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",20,9590
D,DEMAND,HISTORIC,1,NSW1,"2019/01/27 00:00:00",21,9822
