C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/07/01,02:00:01,0000000309781408,,0000000309781407
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",1,7686
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",2,7463
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",3,7251
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",4,7032
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",5,6742
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",6,6527
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",7,6395
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",8,6309
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",9,6266
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",10,6297
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",11,6348
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",12,6493
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",13,6706
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",14,6966
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",15,7306
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",16,7661
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",17,7897
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",18,8031
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",19,8060
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",20,7915
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",21,7735
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",22,7489
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",23,7291
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",24,7126
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",25,7040
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",26,6950
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",27,6904
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",28,6886
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",29,6970
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",30,7094
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",31,7343
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",32,7664
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",33,8167
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",34,8714
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",35,9400
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",36,10006
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",37,10205
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",38,10198
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",39,10092
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",40,9933
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",41,9757
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",42,9529
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",43,9268
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",44,9002
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",45,8835
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",46,8561
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",47,8380
D,DEMAND,HISTORIC,1,NSW1,"2019/06/30 00:00:00",48,8176
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",1,5474
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",2,5339
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",3,5182
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",4,5070
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",5,5042
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",6,5020
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",7,5007
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",8,4974
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",9,5010
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",10,5035
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",11,5079
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",12,5104
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",13,5235
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",14,5332
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",15,5499
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",16,5543
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",17,5545
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",18,5483
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",19,5367
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",20,5227
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",21,5078
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",22,4926
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",23,4835
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",24,4811
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",25,4813
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",26,4798
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",27,4839
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",28,4913
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",29,5007
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",30,5163
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",31,5378
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",32,5589
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",33,5903
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",34,6220
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",35,6560
D,DEMAND,HISTORIC,1,QLD1,"2019/06/30 00:00:00",36,6818
