C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/05/04,02:00:00,0000000307470528,,0000000307470527
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",1,7394
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",2,7222
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",3,6979
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",4,6761
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",5,6494
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",6,6281
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",7,6151
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",8,6059
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",9,6103
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",10,6253
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",11,6489
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",12,6731
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",13,7199
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",14,7674
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",15,7977
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",16,8298
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",17,8407
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",18,8369
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",19,8362
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",20,8395
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",21,8394
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",22,8467
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",23,8473
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",24,8517
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",25,8514
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",26,8437
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",27,8392
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",28,8366
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",29,8379
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",30,8377
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",31,8332
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",32,8415
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",33,8480
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",34,8579
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",35,8746
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",36,8932
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",37,8869
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",38,8687
D,DEMAND,HISTORIC,1,NSW1,"2019/05/03 00:00:00",39,8473
