C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/01/19,02:00:00,0000000303460164,,0000000303460163
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",1,8402
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",2,8185
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",3,7857
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",4,7686
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",5,7496
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",6,7463
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",7,7457
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",8,7460
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",9,7590
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",10,7817
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",11,8194
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",12,8527
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",13,8926
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",14,9329
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",15,9655
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",16,9924
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",17,10118
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",18,10277
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",19,10498
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",20,10745
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",21,10931
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",22,11127
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",23,11378
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",24,11590
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",25,11863
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",26,12062
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",27,12265
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",28,12495
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",29,12769
D,DEMAND,HISTORIC,1,NSW1,"2019/01/18 00:00:00",30,12958
