C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/09/06,02:00:01,0000000312443945,,0000000312443944
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",1,7604
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",2,7486
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",3,7292
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",4,7085
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",5,6825
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",6,6632
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",7,6493
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",8,6438
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",9,6468
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",10,6574
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",11,6862
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",12,7194
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",13,7735
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",14,8183
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",15,8264
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",16,8249
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",17,8067
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",18,7828
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",19,7696
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",20,7574
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",21,7487
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",22,7434
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",23,7319
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",24,7236
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",25,7163
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",26,7191
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",27,7160
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",28,7234
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",29,7314
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",30,7440
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",31,7492
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",32,7693
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",33,7913
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",34,8165
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",35,8411
D,DEMAND,HISTORIC,1,NSW1,"2019/09/05 00:00:00",36,8815
