C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/10/24,02:00:01,0000000314400329,,0000000314400328
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",1,7064
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",2,6909
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",3,6642
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",4,6431
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",5,6256
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",6,6137
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",7,6170
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",8,6249
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",9,6483
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",10,6740
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",11,7140
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",12,7549
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",13,7722
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",14,7829
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",15,7722
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",16,7591
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",17,7500
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",18,7335
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",19,7237
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",20,7203
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",21,7156
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",22,7142
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",23,7089
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",24,7092
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",25,7145
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",26,7223
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",27,7365
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",28,7485
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",29,7599
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",30,7794
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",31,7995
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",32,8227
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",33,8418
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",34,8582
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",35,8593
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",36,8642
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",37,8605
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",38,8626
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",39,8494
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",40,8270
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",41,8026
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",42,7775
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",43,7667
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",44,7484
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",45,7441
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",46,7327
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",47,7225
D,DEMAND,HISTORIC,1,NSW1,"2019/10/23 00:00:00",48,7150
D,DEMAND,HISTORIC,1,QLD1,"2019/10/23 00:00:00",1,5430
D,DEMAND,HISTORIC,1,QLD1,"2019/10/23 00:00:00",2,5297
D,DEMAND,HISTORIC,1,QLD1,"2019/10/23 00:00:00",3,5217
