C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/07/22,02:00:01,0000000310614014,,0000000310614013
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",1,8101
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",2,7831
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",3,7614
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",4,7396
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",5,7114
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",6,6891
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",7,6755
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",8,6659
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",9,6618
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",10,6644
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",11,6768
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",12,6924
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",13,7219
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",14,7507
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",15,7894
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",16,8271
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",17,8518
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",18,8557
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",19,8408
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",20,8146
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",21,7843
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",22,7483
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",23,7179
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",24,6961
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",25,6829
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",26,6672
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",27,6628
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",28,6616
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",29,6649
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",30,6748
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",31,6940
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",32,7173
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",33,7520
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",34,8045
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",35,8577
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",36,9226
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",37,9481
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",38,9496
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",39,9371
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",40,9232
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",41,9156
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",42,9002
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",43,8770
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",44,8525
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",45,8303
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",46,8037
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",47,7889
D,DEMAND,HISTORIC,1,NSW1,"2019/07/21 00:00:00",48,7710
D,DEMAND,HISTORIC,1,QLD1,"2019/07/21 00:00:00",1,5587
D,DEMAND,HISTORIC,1,QLD1,"2019/07/21 00:00:00",2,5365
D,DEMAND,HISTORIC,1,QLD1,"2019/07/21 00:00:00",3,5237
D,DEMAND,HISTORIC,1,QLD1,"2019/07/21 00:00:00",4,5118
