,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,751044.8,664177.3,195347.5108833313,127109.5108833313
1,2018-12-02,92708.75,71809.5,28.4,694777.6000000002,602068.8500000002,195347.5108833313,123538.0108833313
2,2018-12-03,96971.75,63622.25,28.0,684992.0000000001,588020.2500000001,195347.5108833313,131725.2608833313
3,2018-12-04,98099.5,60531.0,17.5,428120.00000000006,330020.50000000006,195347.5108833313,134816.5108833313
4,2018-12-05,90492.25,58917.25,19.2,469708.80000000005,379216.55000000005,195347.5108833313,136430.2608833313
5,2018-12-06,86169.25,58052.25,23.1,565118.4000000001,478949.15000000014,195347.5108833313,137295.2608833313
6,2018-12-07,86568.0,56718.5,13.4,327817.60000000003,241249.60000000003,195347.5108833313,138629.0108833313
7,2018-12-08,80473.0,56425.75,12.5,305800.00000000006,225327.00000000006,195347.5108833313,138921.7608833313
8,2018-12-09,77873.0,56749.75,22.0,538208.0000000001,460335.0000000001,195347.5108833313,138597.7608833313
9,2018-12-10,90045.5,59963.75,28.9,707009.6000000002,616964.1000000002,195347.5108833313,135383.7608833313
10,2018-12-11,91503.25,61133.0,26.9,658081.6000000001,566578.3500000001,195347.5108833313,134214.5108833313
11,2018-12-12,91400.0,61864.0,30.3,741259.2000000001,649859.2000000001,195347.5108833313,133483.5108833313
12,2018-12-13,92642.0,62083.0,25.6,626278.4000000001,533636.4000000001,195347.5108833313,133264.5108833313
13,2018-12-14,97003.5,62790.25,21.7,530868.8,433865.30000000005,195347.5108833313,132557.2608833313
14,2018-12-15,89952.25,61096.75,23.9,584689.6,494737.35,195347.5108833313,134250.7608833313
15,2018-12-16,87906.5,58551.25,0.5,12232.000000000002,-75674.5,58576.2608833313,25.010883331298828
16,2018-12-17,94128.0,62123.25,18.8,459923.2000000001,365795.2000000001,195347.5108833313,133224.2608833313
17,2018-12-18,95329.5,64158.5,22.1,540654.4000000001,445324.90000000014,195347.5108833313,131189.0108833313
18,2018-12-19,98136.25,64608.75,27.0,660528.0000000001,562391.7500000001,195347.5108833313,130738.7608833313
19,2018-12-20,100899.0,67143.5,31.2,763276.8,662377.8,195347.5108833313,128204.0108833313
20,2018-12-21,106394.25,65788.0,29.8,729027.2000000001,622632.9500000001,195347.5108833313,129559.5108833313
21,2018-12-22,94985.0,59747.25,20.9,511297.6,416312.6,195347.5108833313,135600.2608833313
22,2018-12-23,77794.25,57811.25,28.1,687438.4000000001,609644.1500000001,195347.5108833313,137536.2608833313
23,2018-12-24,80218.0,53704.25,25.7,628724.8,548506.8,195347.5108833313,141643.2608833313
24,2018-12-25,69640.25,51908.0,26.4,645849.6000000001,576209.3500000001,195347.5108833313,143439.5108833313
25,2018-12-26,71656.25,55788.75,29.5,721688.0000000001,650031.7500000001,195347.5108833313,139558.7608833313
26,2018-12-27,81049.75,58629.5,29.7,726580.8,645531.05,195347.5108833313,136718.0108833313
27,2018-12-28,83314.25,58633.0,28.6,699670.4000000001,616356.1500000001,195347.5108833313,136714.5108833313
28,2018-12-29,80233.5,59632.75,29.8,729027.2000000001,648793.7000000001,195347.5108833313,135714.7608833313
29,2018-12-30,82141.0,59751.0,27.9,682545.6000000001,600404.6000000001,195347.5108833313,135596.5108833313
30,2018-12-31,86378.75,59647.5,28.4,694777.6000000002,608398.8500000002,195347.5108833313,135700.0108833313
31,2019-01-01,81552.25,59093.75,30.3,741259.2000000001,659706.9500000001,195347.5108833313,136253.7608833313
32,2019-01-02,89217.25,61073.25,28.3,692331.2000000001,603113.9500000001,195347.5108833313,134274.2608833313
33,2019-01-03,90541.75,62844.5,18.8,459923.2000000001,369381.4500000001,195347.5108833313,132503.0108833313
34,2019-01-04,90777.5,62004.25,28.9,707009.6000000002,616232.1000000002,195347.5108833313,133343.2608833313
35,2019-01-05,86080.0,61238.0,26.4,645849.6000000001,559769.6000000001,195347.5108833313,134109.5108833313
36,2019-01-06,85484.0,61776.25,24.7,604260.8,518776.80000000005,195347.5108833313,133571.2608833313
37,2019-01-07,95019.75,61487.0,13.6,332710.4,237690.65000000002,195347.5108833313,133860.5108833313
38,2019-01-08,89575.0,64452.0,16.7,408548.8000000001,318973.8000000001,195347.5108833313,130895.5108833313
39,2019-01-09,92187.25,65506.0,14.8,362067.20000000007,269879.95000000007,195347.5108833313,129841.5108833313
40,2019-01-10,91252.0,65098.0,19.4,474601.6,383349.6,195347.5108833313,130249.5108833313
41,2019-01-11,89531.0,63118.5,27.9,682545.6000000001,593014.6000000001,195347.5108833313,132229.0108833313
42,2019-01-12,79989.25,62237.25,29.8,729027.2000000001,649037.9500000001,195347.5108833313,133110.2608833313
43,2019-01-13,80440.25,63208.0,27.7,677652.8,597212.55,195347.5108833313,132139.5108833313
44,2019-01-14,91596.75,65605.25,28.6,699670.4000000001,608073.6500000001,195347.5108833313,129742.2608833313
45,2019-01-15,93123.75,66572.25,27.9,682545.6000000001,589421.8500000001,195347.5108833313,128775.2608833313
46,2019-01-16,94882.25,67570.25,30.9,755937.6000000002,661055.3500000002,195347.5108833313,127777.2608833313
47,2019-01-17,94225.25,67121.25,28.5,697224.0000000001,602998.7500000001,195347.5108833313,128226.2608833313
48,2019-01-18,94015.0,66800.0,27.5,672760.0000000001,578745.0000000001,195347.5108833313,128547.5108833313
49,2019-01-19,87321.0,66212.75,26.2,640956.8,553635.8,195347.5108833313,129134.7608833313
50,2019-01-20,85907.75,67018.5,27.5,672760.0000000001,586852.2500000001,195347.5108833313,128329.0108833313
51,2019-01-21,98492.25,68412.25,26.1,638510.4000000001,540018.1500000001,195347.5108833313,126935.2608833313
52,2019-01-22,98294.5,69475.25,26.4,645849.6000000001,547555.1000000001,195347.5108833313,125872.2608833313
53,2019-01-23,100130.75,69552.75,28.2,689884.8,589754.05,195347.5108833313,125794.7608833313
54,2019-01-24,100592.0,71250.0,29.4,719241.6000000002,618649.6000000002,195347.5108833313,124097.5108833313
55,2019-01-25,101573.25,69662.5,25.2,616492.8,514919.55000000005,195347.5108833313,125685.0108833313
56,2019-01-26,88296.75,65487.25,26.6,650742.4000000001,562445.6500000001,195347.5108833313,129860.2608833313
57,2019-01-27,84695.75,65877.5,29.7,726580.8,641885.05,195347.5108833313,129470.0108833313
58,2019-01-28,88108.0,67236.75,28.9,707009.6000000002,618901.6000000002,195347.5108833313,128110.7608833313
59,2019-01-29,97558.75,68190.75,26.6,650742.4000000001,553183.6500000001,195347.5108833313,127156.7608833313
60,2019-01-30,98011.0,68129.5,25.2,616492.8,518481.80000000005,195347.5108833313,127218.0108833313
61,2019-01-31,98018.5,68770.75,26.3,643403.2000000001,545384.7000000001,195347.5108833313,126576.7608833313
62,2019-02-01,95425.0,65947.5,25.0,611600.0000000001,516175.0000000001,195347.5108833313,129400.0108833313
63,2019-02-02,84781.25,63197.75,24.1,589582.4000000001,504801.15000000014,195347.5108833313,132149.7608833313
64,2019-02-03,81762.25,62104.25,19.7,481940.80000000005,400178.55000000005,195347.5108833313,133243.2608833313
65,2019-02-04,90649.5,63814.0,22.6,552886.4000000001,462236.90000000014,195347.5108833313,131533.5108833313
66,2019-02-05,90619.0,64366.25,19.3,472155.2000000001,381536.2000000001,195347.5108833313,130981.2608833313
67,2019-02-06,91490.5,64318.0,19.6,479494.4000000001,388003.9000000001,195347.5108833313,131029.5108833313
68,2019-02-07,90950.25,64637.0,17.5,428120.00000000006,337169.75000000006,195347.5108833313,130710.5108833313
69,2019-02-08,92756.75,65912.5,18.5,452584.00000000006,359827.25000000006,195347.5108833313,129435.0108833313
70,2019-02-09,87962.0,66774.5,27.9,682545.6000000001,594583.6000000001,195347.5108833313,128573.0108833313
71,2019-02-10,88408.5,66544.75,27.5,672760.0000000001,584351.5000000001,195347.5108833313,128802.7608833313
72,2019-02-11,98456.0,69131.75,23.9,584689.6,486233.6,195347.5108833313,126215.7608833313
73,2019-02-12,103440.25,73355.5,27.9,682545.6000000001,579105.3500000001,195347.5108833313,121992.0108833313
74,2019-02-13,108096.25,75426.25,26.5,648296.0000000001,540199.7500000001,195347.5108833313,119921.2608833313
75,2019-02-14,97312.5,67722.25,20.5,501512.0000000001,404199.5000000001,195347.5108833313,127625.2608833313
76,2019-02-15,89741.75,68051.75,24.3,594475.2000000001,504733.45000000007,195347.5108833313,127295.7608833313
77,2019-02-16,79084.75,65599.25,23.1,565118.4000000001,486033.65000000014,195347.5108833313,129748.2608833313
78,2019-02-17,76668.75,66306.25,25.8,631171.2000000001,554502.4500000001,195347.5108833313,129041.2608833313
79,2019-02-18,84822.25,69548.5,22.2,543100.8,458278.55000000005,195347.5108833313,125799.0108833313
80,2019-02-19,87595.25,77271.25,27.7,677652.8,590057.55,195347.5108833313,118076.2608833313
81,2019-02-20,92008.5,79262.25,27.5,672760.0000000001,580751.5000000001,195347.5108833313,116085.2608833313
82,2019-02-21,93304.25,77876.25,21.3,521083.20000000007,427778.95000000007,195347.5108833313,117471.2608833313
83,2019-02-22,86014.0,71269.5,22.0,538208.0000000001,452194.0000000001,195347.5108833313,124078.0108833313
84,2019-02-23,74658.75,69318.0,23.9,584689.6,510030.85,195347.5108833313,126029.5108833313
85,2019-02-24,71836.25,67989.75,20.8,508851.20000000007,437014.95000000007,195347.5108833313,127357.7608833313
86,2019-02-25,80032.25,69474.25,16.6,406102.4000000001,326070.1500000001,195347.5108833313,125873.2608833313
87,2019-02-26,79235.0,69439.75,13.9,340049.60000000003,260814.60000000003,195347.5108833313,125907.7608833313
88,2019-02-27,79094.0,68816.5,16.7,408548.8000000001,329454.8000000001,195347.5108833313,126531.0108833313
89,2019-02-28,78871.5,69242.75,12.1,296014.4,217142.90000000002,195347.5108833313,126104.7608833313
90,2019-03-01,79573.75,67743.75,16.6,406102.4000000001,326528.6500000001,195347.5108833313,127603.7608833313
91,2019-03-02,71928.0,65659.75,15.3,374299.20000000007,302371.20000000007,195347.5108833313,129687.7608833313
92,2019-03-03,70415.75,66756.25,19.6,479494.4000000001,409078.6500000001,195347.5108833313,128591.2608833313
93,2019-03-04,80802.25,69749.75,20.9,511297.6,430495.35,195347.5108833313,125597.7608833313
94,2019-03-05,82531.25,71724.5,20.6,503958.4000000001,421427.1500000001,195347.5108833313,123623.0108833313
95,2019-03-06,87443.5,74669.5,22.9,560225.6,472782.1,195347.5108833313,120678.0108833313
96,2019-03-07,88130.75,74110.25,19.4,474601.6,386470.85,195347.5108833313,121237.2608833313
97,2019-03-08,85721.0,71217.75,19.8,484387.2000000001,398666.2000000001,195347.5108833313,124129.7608833313
98,2019-03-09,78098.0,70585.75,23.6,577350.4000000001,499252.40000000014,195347.5108833313,124761.7608833313
99,2019-03-10,77796.5,73067.5,24.1,589582.4000000001,511785.90000000014,195347.5108833313,122280.0108833313
100,2019-03-11,94736.5,75737.5,20.3,496619.20000000007,401882.70000000007,195347.5108833313,119610.0108833313
101,2019-03-12,94522.25,78096.5,19.7,481940.80000000005,387418.55000000005,195347.5108833313,117251.0108833313
102,2019-03-13,92749.5,76295.5,24.5,599368.0000000001,506618.5000000001,195347.5108833313,119052.0108833313
103,2019-03-14,91452.75,74712.0,17.9,437905.6,346452.85,195347.5108833313,120635.5108833313
104,2019-03-15,90307.75,67915.25,18.2,445244.8000000001,354937.0500000001,195347.5108833313,127432.2608833313
105,2019-03-16,74924.25,66125.0,9.2,225068.8,150144.55,195347.5108833313,129222.5108833313
106,2019-03-17,74479.25,66295.25,11.6,283782.4,209303.15000000002,195347.5108833313,129052.2608833313
107,2019-03-18,83748.25,68757.0,16.6,406102.4000000001,322354.1500000001,195347.5108833313,126590.5108833313
108,2019-03-19,79200.0,71987.0,23.6,577350.4000000001,498150.40000000014,195347.5108833313,123360.5108833313
109,2019-03-20,82990.0,77682.75,21.0,513744.0000000001,430754.0000000001,195347.5108833313,117664.7608833313
110,2019-03-21,83446.0,77889.25,18.7,457476.80000000005,374030.80000000005,195347.5108833313,117458.2608833313
111,2019-03-22,84267.75,77074.75,17.0,415888.00000000006,331620.25000000006,195347.5108833313,118272.7608833313
112,2019-03-23,78263.25,77468.75,22.1,540654.4000000001,462391.15000000014,195347.5108833313,117878.7608833313
113,2019-03-24,80039.0,79136.5,22.8,557779.2000000001,477740.20000000007,195347.5108833313,116211.0108833313
114,2019-03-25,87715.0,80822.0,20.6,503958.4000000001,416243.4000000001,195347.5108833313,114525.5108833313
115,2019-03-26,87267.0,79859.25,15.4,376745.60000000003,289478.60000000003,195347.5108833313,115488.2608833313
116,2019-03-27,83138.5,71907.5,5.3,129659.20000000001,46520.70000000001,162008.9608833313,90101.46088333131
117,2019-03-28,77281.25,72598.75,9.6,234854.40000000002,157573.15000000002,195347.5108833313,122748.7608833313
118,2019-03-29,78029.0,73577.0,17.4,425673.6,347644.6,195347.5108833313,121770.5108833313
119,2019-03-30,75399.25,69098.75,7.4,181033.60000000003,105634.35000000003,195347.5108833313,126248.7608833313
120,2019-03-31,60779.25,67116.0,21.6,528422.4000000001,467643.15000000014,195347.5108833313,128231.5108833313
121,2019-04-01,70702.5,69696.25,19.4,474601.6,403899.1,195347.5108833313,125651.2608833313
122,2019-04-02,72588.0,69553.75,16.3,398763.2,326175.2,195347.5108833313,125793.7608833313
123,2019-04-03,73805.25,70692.25,16.5,403656.00000000006,329850.75000000006,195347.5108833313,124655.2608833313
124,2019-04-04,72331.75,70694.0,20.4,499065.6,426733.85,195347.5108833313,124653.5108833313
125,2019-04-05,70923.0,69225.0,20.1,491726.4000000001,420803.4000000001,195347.5108833313,126122.5108833313
126,2019-04-06,64655.5,67514.0,18.7,457476.80000000005,392821.30000000005,195347.5108833313,127833.5108833313
127,2019-04-07,60631.0,67789.25,19.6,479494.4000000001,418863.4000000001,195347.5108833313,127558.2608833313
128,2019-04-08,69583.5,74049.0,20.4,499065.6,429482.1,195347.5108833313,121298.5108833313
129,2019-04-09,70893.5,74693.75,19.4,474601.6,403708.1,195347.5108833313,120653.7608833313
130,2019-04-10,70292.75,73207.25,15.8,386531.2,316238.45,195347.5108833313,122140.2608833313
