,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,1365536.0,1278668.5,185363.06268692017,117125.06268692017
1,2018-12-02,92708.75,71809.5,28.4,1263232.0,1170523.25,185363.06268692017,113553.56268692017
2,2018-12-03,96971.75,63622.25,28.0,1245440.0,1148468.25,185363.06268692017,121740.81268692017
3,2018-12-04,98099.5,60531.0,17.5,778400.0,680300.5,185363.06268692017,124832.06268692017
4,2018-12-05,90492.25,58917.25,19.2,854016.0,763523.75,185363.06268692017,126445.81268692017
5,2018-12-06,86169.25,58052.25,23.1,1027487.9999999999,941318.7499999999,185363.06268692017,127310.81268692017
6,2018-12-07,86568.0,56718.5,13.4,596032.0,509464.0,185363.06268692017,128644.56268692017
7,2018-12-08,80473.0,56425.75,12.5,556000.0,475527.0,185363.06268692017,128937.31268692017
8,2018-12-09,77873.0,56749.75,22.0,978559.9999999999,900686.9999999999,185363.06268692017,128613.31268692017
9,2018-12-10,90045.5,59963.75,28.9,1285472.0,1195426.5,185363.06268692017,125399.31268692017
10,2018-12-11,91503.25,61133.0,26.9,1196512.0,1105008.75,185363.06268692017,124230.06268692017
11,2018-12-12,91400.0,61864.0,30.3,1347744.0,1256344.0,185363.06268692017,123499.06268692017
12,2018-12-13,92642.0,62083.0,25.6,1138688.0,1046046.0,185363.06268692017,123280.06268692017
13,2018-12-14,97003.5,62790.25,21.7,965215.9999999999,868212.4999999999,185363.06268692017,122572.81268692017
14,2018-12-15,89952.25,61096.75,23.9,1063072.0,973119.75,185363.06268692017,124266.31268692017
15,2018-12-16,87906.5,58551.25,0.5,22240.0,-65666.5,58599.812686920166,48.562686920166016
16,2018-12-17,94128.0,62123.25,18.8,836224.0,742096.0,185363.06268692017,123239.81268692017
17,2018-12-18,95329.5,64158.5,22.1,983007.9999999999,887678.4999999999,185363.06268692017,121204.56268692017
18,2018-12-19,98136.25,64608.75,27.0,1200960.0,1102823.75,185363.06268692017,120754.31268692017
