,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,1604504.7999999998,1517637.2999999998,181429.7952156067,113191.79521560669
1,2018-12-02,92708.75,71809.5,28.4,1484297.6,1391588.85,181429.7952156067,109620.29521560669
2,2018-12-03,96971.75,63622.25,28.0,1463392.0,1366420.25,181429.7952156067,117807.54521560669
3,2018-12-04,98099.5,60531.0,17.5,914619.9999999999,816520.4999999999,181429.7952156067,120898.79521560669
4,2018-12-05,90492.25,58917.25,19.2,1003468.8,912976.55,181429.7952156067,122512.54521560669
5,2018-12-06,86169.25,58052.25,23.1,1207298.4,1121129.15,181429.7952156067,123377.54521560669
6,2018-12-07,86568.0,56718.5,13.4,700337.6000000001,613769.6000000001,181429.7952156067,124711.29521560669
7,2018-12-08,80473.0,56425.75,12.5,653300.0,572827.0,181429.7952156067,125004.04521560669
8,2018-12-09,77873.0,56749.75,22.0,1149808.0,1071935.0,181429.7952156067,124680.04521560669
9,2018-12-10,90045.5,59963.75,28.9,1510429.6,1420384.1,181429.7952156067,121466.04521560669
10,2018-12-11,91503.25,61133.0,26.9,1405901.6,1314398.35,181429.7952156067,120296.79521560669
11,2018-12-12,91400.0,61864.0,30.3,1583599.2000000002,1492199.2000000002,181429.7952156067,119565.79521560669
12,2018-12-13,92642.0,62083.0,25.6,1337958.4,1245316.4,181429.7952156067,119346.79521560669
13,2018-12-14,97003.5,62790.25,21.7,1134128.8,1037125.3,181429.7952156067,118639.54521560669
14,2018-12-15,89952.25,61096.75,23.9,1249109.5999999999,1159157.3499999999,181429.7952156067,120333.04521560669
15,2018-12-16,87906.5,58551.25,0.5,26132.0,-61774.5,58558.54521560669,7.295215606689453
16,2018-12-17,94128.0,62123.25,18.8,982563.2,888435.2,181429.7952156067,119306.54521560669
17,2018-12-18,95329.5,64158.5,22.1,1155034.4,1059704.9,181429.7952156067,117271.29521560669
18,2018-12-19,98136.25,64608.75,27.0,1411128.0,1312991.75,181429.7952156067,116821.04521560669
19,2018-12-20,100899.0,67143.5,31.2,1630636.7999999998,1529737.7999999998,181429.7952156067,114286.29521560669
20,2018-12-21,106394.25,65788.0,29.8,1557467.2000000002,1451072.9500000002,181429.7952156067,115641.79521560669
21,2018-12-22,94985.0,59747.25,20.9,1092317.6,997332.6000000001,181429.7952156067,121682.54521560669
22,2018-12-23,77794.25,57811.25,28.1,1468618.4,1390824.15,181429.7952156067,123618.54521560669
23,2018-12-24,80218.0,53704.25,25.7,1343184.7999999998,1262966.7999999998,181429.7952156067,127725.54521560669
24,2018-12-25,69640.25,51908.0,26.4,1379769.6,1310129.35,181429.7952156067,129521.79521560669
25,2018-12-26,71656.25,55788.75,29.5,1541788.0,1470131.75,181429.7952156067,125641.04521560669
26,2018-12-27,81049.75,58629.5,29.7,1552240.7999999998,1471191.0499999998,181429.7952156067,122800.29521560669
27,2018-12-28,83314.25,58633.0,28.6,1494750.4,1411436.15,181429.7952156067,122796.79521560669
28,2018-12-29,80233.5,59632.75,29.8,1557467.2000000002,1477233.7000000002,181429.7952156067,121797.04521560669
29,2018-12-30,82141.0,59751.0,27.9,1458165.6,1376024.6,181429.7952156067,121678.79521560669
30,2018-12-31,86378.75,59647.5,28.4,1484297.6,1397918.85,181429.7952156067,121782.29521560669
31,2019-01-01,81552.25,59093.75,30.3,1583599.2000000002,1502046.9500000002,181429.7952156067,122336.04521560669
32,2019-01-02,89217.25,61073.25,28.3,1479071.2000000002,1389853.9500000002,181429.7952156067,120356.54521560669
33,2019-01-03,90541.75,62844.5,18.8,982563.2,892021.45,181429.7952156067,118585.29521560669
34,2019-01-04,90777.5,62004.25,28.9,1510429.6,1419652.1,181429.7952156067,119425.54521560669
35,2019-01-05,86080.0,61238.0,26.4,1379769.6,1293689.6,181429.7952156067,120191.79521560669
36,2019-01-06,85484.0,61776.25,24.7,1290920.7999999998,1205436.7999999998,181429.7952156067,119653.54521560669
37,2019-01-07,95019.75,61487.0,13.6,710790.3999999999,615770.6499999999,181429.7952156067,119942.79521560669
38,2019-01-08,89575.0,64452.0,16.7,872808.8,783233.8,181429.7952156067,116977.79521560669
39,2019-01-09,92187.25,65506.0,14.8,773507.2,681319.95,181429.7952156067,115923.79521560669
40,2019-01-10,91252.0,65098.0,19.4,1013921.6000000001,922669.6000000001,181429.7952156067,116331.79521560669
41,2019-01-11,89531.0,63118.5,27.9,1458165.6,1368634.6,181429.7952156067,118311.29521560669
42,2019-01-12,79989.25,62237.25,29.8,1557467.2000000002,1477477.9500000002,181429.7952156067,119192.54521560669
43,2019-01-13,80440.25,63208.0,27.7,1447712.7999999998,1367272.5499999998,181429.7952156067,118221.79521560669
44,2019-01-14,91596.75,65605.25,28.6,1494750.4,1403153.65,181429.7952156067,115824.54521560669
45,2019-01-15,93123.75,66572.25,27.9,1458165.6,1365041.85,181429.7952156067,114857.54521560669
46,2019-01-16,94882.25,67570.25,30.9,1614957.6,1520075.35,181429.7952156067,113859.54521560669
47,2019-01-17,94225.25,67121.25,28.5,1489524.0,1395298.75,181429.7952156067,114308.54521560669
48,2019-01-18,94015.0,66800.0,27.5,1437260.0,1343245.0,181429.7952156067,114629.79521560669
49,2019-01-19,87321.0,66212.75,26.2,1369316.7999999998,1281995.7999999998,181429.7952156067,115217.04521560669
50,2019-01-20,85907.75,67018.5,27.5,1437260.0,1351352.25,181429.7952156067,114411.29521560669
51,2019-01-21,98492.25,68412.25,26.1,1364090.4,1265598.15,181429.7952156067,113017.54521560669
52,2019-01-22,98294.5,69475.25,26.4,1379769.6,1281475.1,181429.7952156067,111954.54521560669
53,2019-01-23,100130.75,69552.75,28.2,1473844.7999999998,1373714.0499999998,181429.7952156067,111877.04521560669
54,2019-01-24,100592.0,71250.0,29.4,1536561.6,1435969.6,181429.7952156067,110179.79521560669
55,2019-01-25,101573.25,69662.5,25.2,1317052.7999999998,1215479.5499999998,181429.7952156067,111767.29521560669
56,2019-01-26,88296.75,65487.25,26.6,1390222.4,1301925.65,181429.7952156067,115942.54521560669
57,2019-01-27,84695.75,65877.5,29.7,1552240.7999999998,1467545.0499999998,181429.7952156067,115552.29521560669
58,2019-01-28,88108.0,67236.75,28.9,1510429.6,1422321.6,181429.7952156067,114193.04521560669
59,2019-01-29,97558.75,68190.75,26.6,1390222.4,1292663.65,181429.7952156067,113239.04521560669
60,2019-01-30,98011.0,68129.5,25.2,1317052.7999999998,1219041.7999999998,181429.7952156067,113300.29521560669
61,2019-01-31,98018.5,68770.75,26.3,1374543.2000000002,1276524.7000000002,181429.7952156067,112659.04521560669
62,2019-02-01,95425.0,65947.5,25.0,1306600.0,1211175.0,181429.7952156067,115482.29521560669
63,2019-02-02,84781.25,63197.75,24.1,1259562.4,1174781.15,181429.7952156067,118232.04521560669
64,2019-02-03,81762.25,62104.25,19.7,1029600.8,947838.55,181429.7952156067,119325.54521560669
65,2019-02-04,90649.5,63814.0,22.6,1181166.4,1090516.9,181429.7952156067,117615.79521560669
66,2019-02-05,90619.0,64366.25,19.3,1008695.2,918076.2,181429.7952156067,117063.54521560669
67,2019-02-06,91490.5,64318.0,19.6,1024374.3999999999,932883.8999999999,181429.7952156067,117111.79521560669
68,2019-02-07,90950.25,64637.0,17.5,914619.9999999999,823669.7499999999,181429.7952156067,116792.79521560669
69,2019-02-08,92756.75,65912.5,18.5,966883.9999999999,874127.2499999999,181429.7952156067,115517.29521560669
70,2019-02-09,87962.0,66774.5,27.9,1458165.6,1370203.6,181429.7952156067,114655.29521560669
