,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,2048303.9999999998,1961436.4999999998,172882.50244140625,104644.50244140625
1,2018-12-02,92708.75,71809.5,28.4,1894847.9999999998,1802139.2499999998,177723.44702148438,105913.94702148438
2,2018-12-03,96971.75,63622.25,28.0,1868159.9999999998,1771188.2499999998,177723.44702148438,114101.19702148438
3,2018-12-04,98099.5,60531.0,17.5,1167600.0,1069500.5,177723.44702148438,117192.44702148438
4,2018-12-05,90492.25,58917.25,19.2,1281024.0,1190531.75,177723.44702148438,118806.19702148438
5,2018-12-06,86169.25,58052.25,23.1,1541232.0,1455062.75,177723.44702148438,119671.19702148438
6,2018-12-07,86568.0,56718.5,13.4,894047.9999999999,807479.9999999999,177723.44702148438,121004.94702148438
7,2018-12-08,80473.0,56425.75,12.5,834000.0,753527.0,177723.44702148438,121297.69702148438
8,2018-12-09,77873.0,56749.75,22.0,1467840.0,1389967.0,177723.44702148438,120973.69702148438
9,2018-12-10,90045.5,59963.75,28.9,1928207.9999999998,1838162.4999999998,177723.44702148438,117759.69702148438
10,2018-12-11,91503.25,61133.0,26.9,1794767.9999999998,1703264.7499999998,177723.44702148438,116590.44702148438
11,2018-12-12,91400.0,61864.0,30.3,2021615.9999999998,1930215.9999999998,177723.44702148438,115859.44702148438
12,2018-12-13,92642.0,62083.0,25.6,1708032.0,1615390.0,177723.44702148438,115640.44702148438
13,2018-12-14,97003.5,62790.25,21.7,1447824.0,1350820.5,177723.44702148438,114933.19702148438
14,2018-12-15,89952.25,61096.75,23.9,1594608.0,1504655.75,177723.44702148438,116626.69702148438
15,2018-12-16,87906.5,58551.25,0.5,33360.0,-54546.5,62080.197021484375,3528.947021484375
16,2018-12-17,94128.0,62123.25,18.8,1254336.0,1160208.0,177723.44702148438,115600.19702148438
17,2018-12-18,95329.5,64158.5,22.1,1474512.0,1379182.5,177723.44702148438,113564.94702148438
18,2018-12-19,98136.25,64608.75,27.0,1801439.9999999998,1703303.7499999998,177723.44702148438,113114.69702148438
19,2018-12-20,100899.0,67143.5,31.2,2081663.9999999998,1980764.9999999998,177723.44702148438,110579.94702148438
20,2018-12-21,106394.25,65788.0,29.8,1988255.9999999998,1881861.7499999998,177723.44702148438,111935.44702148438
21,2018-12-22,94985.0,59747.25,20.9,1394448.0,1299463.0,177723.44702148438,117976.19702148438
22,2018-12-23,77794.25,57811.25,28.1,1874831.9999999998,1797037.7499999998,177723.44702148438,119912.19702148438
23,2018-12-24,80218.0,53704.25,25.7,1714703.9999999998,1634485.9999999998,177723.44702148438,124019.19702148438
24,2018-12-25,69640.25,51908.0,26.4,1761407.9999999998,1691767.7499999998,177723.44702148438,125815.44702148438
25,2018-12-26,71656.25,55788.75,29.5,1968239.9999999998,1896583.7499999998,177723.44702148438,121934.69702148438
26,2018-12-27,81049.75,58629.5,29.7,1981583.9999999998,1900534.2499999998,177723.44702148438,119093.94702148438
27,2018-12-28,83314.25,58633.0,28.6,1908191.9999999998,1824877.7499999998,177723.44702148438,119090.44702148438
28,2018-12-29,80233.5,59632.75,29.8,1988255.9999999998,1908022.4999999998,177723.44702148438,118090.69702148438
29,2018-12-30,82141.0,59751.0,27.9,1861487.9999999998,1779346.9999999998,177723.44702148438,117972.44702148438
30,2018-12-31,86378.75,59647.5,28.4,1894847.9999999998,1808469.2499999998,177723.44702148438,118075.94702148438
31,2019-01-01,81552.25,59093.75,30.3,2021615.9999999998,1940063.7499999998,177723.44702148438,118629.69702148438
32,2019-01-02,89217.25,61073.25,28.3,1888175.9999999998,1798958.7499999998,177723.44702148438,116650.19702148438
33,2019-01-03,90541.75,62844.5,18.8,1254336.0,1163794.25,177723.44702148438,114878.94702148438
34,2019-01-04,90777.5,62004.25,28.9,1928207.9999999998,1837430.4999999998,177723.44702148438,115719.19702148438
35,2019-01-05,86080.0,61238.0,26.4,1761407.9999999998,1675327.9999999998,177723.44702148438,116485.44702148438
36,2019-01-06,85484.0,61776.25,24.7,1647984.0,1562500.0,177723.44702148438,115947.19702148438
37,2019-01-07,95019.75,61487.0,13.6,907391.9999999999,812372.2499999999,177723.44702148438,116236.44702148438
38,2019-01-08,89575.0,64452.0,16.7,1114224.0,1024649.0,177723.44702148438,113271.44702148438
39,2019-01-09,92187.25,65506.0,14.8,987455.9999999999,895268.7499999999,177723.44702148438,112217.44702148438
40,2019-01-10,91252.0,65098.0,19.4,1294368.0,1203116.0,177723.44702148438,112625.44702148438
41,2019-01-11,89531.0,63118.5,27.9,1861487.9999999998,1771956.9999999998,177723.44702148438,114604.94702148438
42,2019-01-12,79989.25,62237.25,29.8,1988255.9999999998,1908266.7499999998,177723.44702148438,115486.19702148438
43,2019-01-13,80440.25,63208.0,27.7,1848143.9999999998,1767703.7499999998,177723.44702148438,114515.44702148438
44,2019-01-14,91596.75,65605.25,28.6,1908191.9999999998,1816595.2499999998,177723.44702148438,112118.19702148438
