,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,1775196.7999999998,1688329.2999999998,178668.94400978088,110430.94400978088
1,2018-12-02,92708.75,71809.5,28.4,1642201.6,1549492.85,178668.94400978088,106859.44400978088
2,2018-12-03,96971.75,63622.25,28.0,1619072.0,1522100.25,178668.94400978088,115046.69400978088
3,2018-12-04,98099.5,60531.0,17.5,1011919.9999999999,913820.4999999999,178668.94400978088,118137.94400978088
4,2018-12-05,90492.25,58917.25,19.2,1110220.8,1019728.55,178668.94400978088,119751.69400978088
5,2018-12-06,86169.25,58052.25,23.1,1335734.4,1249565.15,178668.94400978088,120616.69400978088
6,2018-12-07,86568.0,56718.5,13.4,774841.6000000001,688273.6000000001,178668.94400978088,121950.44400978088
7,2018-12-08,80473.0,56425.75,12.5,722800.0,642327.0,178668.94400978088,122243.19400978088
8,2018-12-09,77873.0,56749.75,22.0,1272128.0,1194255.0,178668.94400978088,121919.19400978088
9,2018-12-10,90045.5,59963.75,28.9,1671113.6,1581068.1,178668.94400978088,118705.19400978088
10,2018-12-11,91503.25,61133.0,26.9,1555465.6,1463962.35,178668.94400978088,117535.94400978088
11,2018-12-12,91400.0,61864.0,30.3,1752067.2000000002,1660667.2000000002,178668.94400978088,116804.94400978088
12,2018-12-13,92642.0,62083.0,25.6,1480294.4,1387652.4,178668.94400978088,116585.94400978088
13,2018-12-14,97003.5,62790.25,21.7,1254780.7999999998,1157777.2999999998,178668.94400978088,115878.69400978088
14,2018-12-15,89952.25,61096.75,23.9,1381993.6,1292041.35,178668.94400978088,117572.19400978088
15,2018-12-16,87906.5,58551.25,0.5,28911.999999999996,-58994.5,58577.694009780884,26.44400978088379
16,2018-12-17,94128.0,62123.25,18.8,1087091.2,992963.2,178668.94400978088,116545.69400978088
17,2018-12-18,95329.5,64158.5,22.1,1277910.4,1182580.9,178668.94400978088,114510.44400978088
18,2018-12-19,98136.25,64608.75,27.0,1561248.0,1463111.75,178668.94400978088,114060.19400978088
19,2018-12-20,100899.0,67143.5,31.2,1804108.7999999998,1703209.7999999998,178668.94400978088,111525.44400978088
20,2018-12-21,106394.25,65788.0,29.8,1723155.2000000002,1616760.9500000002,178668.94400978088,112880.94400978088
