,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,682768.0,595900.5,182564.3916015625,114326.3916015625
1,2018-12-02,92708.75,71809.5,28.4,631616.0,538907.25,197087.22534179688,125277.72534179688
2,2018-12-03,96971.75,63622.25,28.0,622720.0,525748.25,197087.22534179688,133464.97534179688
3,2018-12-04,98099.5,60531.0,17.5,389200.0,291100.5,197087.22534179688,136556.22534179688
4,2018-12-05,90492.25,58917.25,19.2,427008.0,336515.75,197087.22534179688,138169.97534179688
5,2018-12-06,86169.25,58052.25,23.1,513743.99999999994,427574.74999999994,197087.22534179688,139034.97534179688
6,2018-12-07,86568.0,56718.5,13.4,298016.0,211448.0,197087.22534179688,140368.72534179688
7,2018-12-08,80473.0,56425.75,12.5,278000.0,197527.0,197087.22534179688,140661.47534179688
8,2018-12-09,77873.0,56749.75,22.0,489279.99999999994,411406.99999999994,197087.22534179688,140337.47534179688
9,2018-12-10,90045.5,59963.75,28.9,642736.0,552690.5,197087.22534179688,137123.47534179688
10,2018-12-11,91503.25,61133.0,26.9,598256.0,506752.75,197087.22534179688,135954.22534179688
11,2018-12-12,91400.0,61864.0,30.3,673872.0,582472.0,197087.22534179688,135223.22534179688
12,2018-12-13,92642.0,62083.0,25.6,569344.0,476702.0,197087.22534179688,135004.22534179688
13,2018-12-14,97003.5,62790.25,21.7,482607.99999999994,385604.49999999994,197087.22534179688,134296.97534179688
14,2018-12-15,89952.25,61096.75,23.9,531536.0,441583.75,197087.22534179688,135990.47534179688
15,2018-12-16,87906.5,58551.25,0.5,11120.0,-76786.5,59203.975341796875,652.725341796875
16,2018-12-17,94128.0,62123.25,18.8,418112.0,323984.0,197087.22534179688,134963.97534179688
17,2018-12-18,95329.5,64158.5,22.1,491503.99999999994,396174.49999999994,197087.22534179688,132928.72534179688
18,2018-12-19,98136.25,64608.75,27.0,600480.0,502343.75,197087.22534179688,132478.47534179688
19,2018-12-20,100899.0,67143.5,31.2,693888.0,592989.0,197087.22534179688,129943.72534179688
20,2018-12-21,106394.25,65788.0,29.8,662752.0,556357.75,197087.22534179688,131299.22534179688
21,2018-12-22,94985.0,59747.25,20.9,464815.99999999994,369830.99999999994,197087.22534179688,137339.97534179688
