,Date,Day_demand,Night_demand,Solar_exposure,Production,day_net,Storage_level_end_of_day,Storage_level_end_of_night
0,2018-12-01,86867.5,68238.0,30.7,853460.0,766592.5,182564.3916015625,114326.3916015625
1,2018-12-02,92708.75,71809.5,28.4,789520.0,696811.25,197087.22534179688,125277.72534179688
2,2018-12-03,96971.75,63622.25,28.0,778400.0,681428.25,197087.22534179688,133464.97534179688
3,2018-12-04,98099.5,60531.0,17.5,486499.99999999994,388400.49999999994,197087.22534179688,136556.22534179688
4,2018-12-05,90492.25,58917.25,19.2,533760.0,443267.75,197087.22534179688,138169.97534179688
5,2018-12-06,86169.25,58052.25,23.1,642180.0,556010.75,197087.22534179688,139034.97534179688
6,2018-12-07,86568.0,56718.5,13.4,372520.0,285952.0,197087.22534179688,140368.72534179688
7,2018-12-08,80473.0,56425.75,12.5,347500.0,267027.0,197087.22534179688,140661.47534179688
8,2018-12-09,77873.0,56749.75,22.0,611600.0,533727.0,197087.22534179688,140337.47534179688
9,2018-12-10,90045.5,59963.75,28.9,803420.0,713374.5,197087.22534179688,137123.47534179688
10,2018-12-11,91503.25,61133.0,26.9,747820.0,656316.75,197087.22534179688,135954.22534179688
11,2018-12-12,91400.0,61864.0,30.3,842340.0,750940.0,197087.22534179688,135223.22534179688
12,2018-12-13,92642.0,62083.0,25.6,711680.0,619038.0,197087.22534179688,135004.22534179688
13,2018-12-14,97003.5,62790.25,21.7,603260.0,506256.5,197087.22534179688,134296.97534179688
14,2018-12-15,89952.25,61096.75,23.9,664420.0,574467.75,197087.22534179688,135990.47534179688
15,2018-12-16,87906.5,58551.25,0.5,13899.999999999998,-74006.5,61983.975341796875,3432.725341796875
16,2018-12-17,94128.0,62123.25,18.8,522639.99999999994,428511.99999999994,197087.22534179688,134963.97534179688
17,2018-12-18,95329.5,64158.5,22.1,614380.0,519050.5,197087.22534179688,132928.72534179688
18,2018-12-19,98136.25,64608.75,27.0,750600.0,652463.75,197087.22534179688,132478.47534179688
19,2018-12-20,100899.0,67143.5,31.2,867359.9999999999,766460.9999999999,197087.22534179688,129943.72534179688
20,2018-12-21,106394.25,65788.0,29.8,828440.0,722045.75,197087.22534179688,131299.22534179688
21,2018-12-22,94985.0,59747.25,20.9,581020.0,486035.0,197087.22534179688,137339.97534179688
22,2018-12-23,77794.25,57811.25,28.1,781180.0,703385.75,197087.22534179688,139275.97534179688
23,2018-12-24,80218.0,53704.25,25.7,714460.0,634242.0,197087.22534179688,143382.97534179688
24,2018-12-25,69640.25,51908.0,26.4,733920.0,664279.75,197087.22534179688,145179.22534179688
25,2018-12-26,71656.25,55788.75,29.5,820100.0,748443.75,197087.22534179688,141298.47534179688
26,2018-12-27,81049.75,58629.5,29.7,825660.0,744610.25,197087.22534179688,138457.72534179688
27,2018-12-28,83314.25,58633.0,28.6,795080.0,711765.75,197087.22534179688,138454.22534179688
28,2018-12-29,80233.5,59632.75,29.8,828440.0,748206.5,197087.22534179688,137454.47534179688
29,2018-12-30,82141.0,59751.0,27.9,775620.0,693479.0,197087.22534179688,137336.22534179688
30,2018-12-31,86378.75,59647.5,28.4,789520.0,703141.25,197087.22534179688,137439.72534179688
31,2019-01-01,81552.25,59093.75,30.3,842340.0,760787.75,197087.22534179688,137993.47534179688
32,2019-01-02,89217.25,61073.25,28.3,786740.0,697522.75,197087.22534179688,136013.97534179688
33,2019-01-03,90541.75,62844.5,18.8,522639.99999999994,432098.24999999994,197087.22534179688,134242.72534179688
34,2019-01-04,90777.5,62004.25,28.9,803420.0,712642.5,197087.22534179688,135082.97534179688
35,2019-01-05,86080.0,61238.0,26.4,733920.0,647840.0,197087.22534179688,135849.22534179688
36,2019-01-06,85484.0,61776.25,24.7,686660.0,601176.0,197087.22534179688,135310.97534179688
37,2019-01-07,95019.75,61487.0,13.6,378080.0,283060.25,197087.22534179688,135600.22534179688
38,2019-01-08,89575.0,64452.0,16.7,464259.99999999994,374684.99999999994,197087.22534179688,132635.22534179688
39,2019-01-09,92187.25,65506.0,14.8,411440.0,319252.75,197087.22534179688,131581.22534179688
40,2019-01-10,91252.0,65098.0,19.4,539320.0,448068.0,197087.22534179688,131989.22534179688
41,2019-01-11,89531.0,63118.5,27.9,775620.0,686089.0,197087.22534179688,133968.72534179688
42,2019-01-12,79989.25,62237.25,29.8,828440.0,748450.75,197087.22534179688,134849.97534179688
43,2019-01-13,80440.25,63208.0,27.7,770060.0,689619.75,197087.22534179688,133879.22534179688
44,2019-01-14,91596.75,65605.25,28.6,795080.0,703483.25,197087.22534179688,131481.97534179688
45,2019-01-15,93123.75,66572.25,27.9,775620.0,682496.25,197087.22534179688,130514.97534179688
46,2019-01-16,94882.25,67570.25,30.9,859019.9999999999,764137.7499999999,197087.22534179688,129516.97534179688
47,2019-01-17,94225.25,67121.25,28.5,792300.0,698074.75,197087.22534179688,129965.97534179688
48,2019-01-18,94015.0,66800.0,27.5,764500.0,670485.0,197087.22534179688,130287.22534179688
49,2019-01-19,87321.0,66212.75,26.2,728360.0,641039.0,197087.22534179688,130874.47534179688
50,2019-01-20,85907.75,67018.5,27.5,764500.0,678592.25,197087.22534179688,130068.72534179688
51,2019-01-21,98492.25,68412.25,26.1,725580.0,627087.75,197087.22534179688,128674.97534179688
52,2019-01-22,98294.5,69475.25,26.4,733920.0,635625.5,197087.22534179688,127611.97534179688
53,2019-01-23,100130.75,69552.75,28.2,783960.0,683829.25,197087.22534179688,127534.47534179688
54,2019-01-24,100592.0,71250.0,29.4,817320.0,716728.0,197087.22534179688,125837.22534179688
55,2019-01-25,101573.25,69662.5,25.2,700560.0,598986.75,197087.22534179688,127424.72534179688
56,2019-01-26,88296.75,65487.25,26.6,739480.0,651183.25,197087.22534179688,131599.97534179688
57,2019-01-27,84695.75,65877.5,29.7,825660.0,740964.25,197087.22534179688,131209.72534179688
58,2019-01-28,88108.0,67236.75,28.9,803420.0,715312.0,197087.22534179688,129850.47534179688
59,2019-01-29,97558.75,68190.75,26.6,739480.0,641921.25,197087.22534179688,128896.47534179688
60,2019-01-30,98011.0,68129.5,25.2,700560.0,602549.0,197087.22534179688,128957.72534179688
61,2019-01-31,98018.5,68770.75,26.3,731140.0,633121.5,197087.22534179688,128316.47534179688
62,2019-02-01,95425.0,65947.5,25.0,695000.0,599575.0,197087.22534179688,131139.72534179688
63,2019-02-02,84781.25,63197.75,24.1,669980.0,585198.75,197087.22534179688,133889.47534179688
64,2019-02-03,81762.25,62104.25,19.7,547660.0,465897.75,197087.22534179688,134982.97534179688
65,2019-02-04,90649.5,63814.0,22.6,628280.0,537630.5,197087.22534179688,133273.22534179688
66,2019-02-05,90619.0,64366.25,19.3,536540.0,445921.0,197087.22534179688,132720.97534179688
67,2019-02-06,91490.5,64318.0,19.6,544880.0,453389.5,197087.22534179688,132769.22534179688
68,2019-02-07,90950.25,64637.0,17.5,486499.99999999994,395549.74999999994,197087.22534179688,132450.22534179688
69,2019-02-08,92756.75,65912.5,18.5,514299.99999999994,421543.24999999994,197087.22534179688,131174.72534179688
70,2019-02-09,87962.0,66774.5,27.9,775620.0,687658.0,197087.22534179688,130312.72534179688
71,2019-02-10,88408.5,66544.75,27.5,764500.0,676091.5,197087.22534179688,130542.47534179688
72,2019-02-11,98456.0,69131.75,23.9,664420.0,565964.0,197087.22534179688,127955.47534179688
73,2019-02-12,103440.25,73355.5,27.9,775620.0,672179.75,197087.22534179688,123731.72534179688
74,2019-02-13,108096.25,75426.25,26.5,736700.0,628603.75,197087.22534179688,121660.97534179688
75,2019-02-14,97312.5,67722.25,20.5,569900.0,472587.5,197087.22534179688,129364.97534179688
76,2019-02-15,89741.75,68051.75,24.3,675540.0,585798.25,197087.22534179688,129035.47534179688
77,2019-02-16,79084.75,65599.25,23.1,642180.0,563095.25,197087.22534179688,131487.97534179688
78,2019-02-17,76668.75,66306.25,25.8,717240.0,640571.25,197087.22534179688,130780.97534179688
79,2019-02-18,84822.25,69548.5,22.2,617160.0,532337.75,197087.22534179688,127538.72534179688
80,2019-02-19,87595.25,77271.25,27.7,770060.0,682464.75,197087.22534179688,119815.97534179688
81,2019-02-20,92008.5,79262.25,27.5,764500.0,672491.5,197087.22534179688,117824.97534179688
82,2019-02-21,93304.25,77876.25,21.3,592140.0,498835.75,197087.22534179688,119210.97534179688
83,2019-02-22,86014.0,71269.5,22.0,611600.0,525586.0,197087.22534179688,125817.72534179688
84,2019-02-23,74658.75,69318.0,23.9,664420.0,589761.25,197087.22534179688,127769.22534179688
85,2019-02-24,71836.25,67989.75,20.8,578240.0,506403.75,197087.22534179688,129097.47534179688
86,2019-02-25,80032.25,69474.25,16.6,461479.99999999994,381447.74999999994,197087.22534179688,127612.97534179688
87,2019-02-26,79235.0,69439.75,13.9,386420.0,307185.0,197087.22534179688,127647.47534179688
88,2019-02-27,79094.0,68816.5,16.7,464259.99999999994,385165.99999999994,197087.22534179688,128270.72534179688
89,2019-02-28,78871.5,69242.75,12.1,336380.0,257508.5,197087.22534179688,127844.47534179688
