C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/06/06,02:00:00,0000000308769998,,0000000308769997
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",1,8771
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",2,8512
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",3,8255
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",4,8004
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",5,7674
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",6,7397
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",7,7182
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",8,7068
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",9,7127
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",10,7236
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",11,7634
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",12,8092
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",13,8861
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",14,9667
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",15,10253
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",16,10623
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",17,10616
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",18,10337
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",19,10239
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",20,10156
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",21,10101
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",22,9960
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",23,9652
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",24,9348
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",25,9112
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",26,8957
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",27,8879
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",28,8910
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",29,8924
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",30,8966
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",31,9059
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",32,9351
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",33,9720
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",34,10289
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",35,11070
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",36,11613
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",37,11663
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",38,11509
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",39,11246
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",40,11041
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",41,10819
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",42,10553
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",43,10294
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",44,9996
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",45,9782
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",46,9388
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",47,9104
D,DEMAND,HISTORIC,1,NSW1,"2019/06/05 00:00:00",48,8913
D,DEMAND,HISTORIC,1,QLD1,"2019/06/05 00:00:00",1,5974
D,DEMAND,HISTORIC,1,QLD1,"2019/06/05 00:00:00",2,5765
D,DEMAND,HISTORIC,1,QLD1,"2019/06/05 00:00:00",3,5637
D,DEMAND,HISTORIC,1,QLD1,"2019/06/05 00:00:00",4,5518
D,DEMAND,HISTORIC,1,QLD1,"2019/06/05 00:00:00",5,5479
