C,NEMP.WORLD,LFCST_HISTDEMAND,AEMO,PUBLIC,2019/06/29,02:00:01,0000000309705865,,0000000309705864
I,DEMAND,HISTORIC,1,REGIONID,SETTLEMENTDATE,PERIODID,DEMAND
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",1,8547
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",2,8317
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",3,8101
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",4,7857
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",5,7522
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",6,7296
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",7,7092
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",8,6982
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",9,7009
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",10,7125
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",11,7451
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",12,7894
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",13,8639
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",14,9411
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",15,9851
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",16,10162
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",17,10073
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",18,9727
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",19,9411
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",20,9070
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",21,8816
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",22,8565
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",23,8300
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",24,8129
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",25,8017
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",26,7912
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",27,7865
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",28,7850
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",29,7859
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",30,7938
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",31,8035
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",32,8317
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",33,8680
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",34,9095
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",35,9665
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",36,10099
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",37,10121
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",38,10074
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",39,9895
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",40,9772
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",41,9662
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",42,9510
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",43,9358
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",44,9172
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",45,9114
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",46,8885
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",47,8770
D,DEMAND,HISTORIC,1,NSW1,"2019/06/28 00:00:00",48,8609
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",1,5605
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",2,5468
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",3,5320
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",4,5208
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",5,5175
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",6,5119
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",7,5132
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",8,5151
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",9,5230
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",10,5377
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",11,5586
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",12,5796
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",13,6164
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",14,6485
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",15,6775
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",16,6816
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",17,6642
D,DEMAND,HISTORIC,1,QLD1,"2019/06/28 00:00:00",18,6451
